time,x,y,z,vx,vy,vz,ax,ay,az
15.651000,0.063367,0.077361,0.000000,-0.029962,0.024542,0.000000,-0.015933,-0.006339,0.000000
15.652000,0.063337,0.077385,0.000000,-0.029977,0.024535,0.000000,-0.015934,-0.006351,0.000000
15.653000,0.063307,0.077410,0.000000,-0.029993,0.024529,0.000000,-0.015935,-0.006363,0.000000
15.654000,0.063277,0.077434,0.000000,-0.030009,0.024523,0.000000,-0.015935,-0.006374,0.000000
15.655000,0.063247,0.077459,0.000000,-0.030025,0.024516,0.000000,-0.015936,-0.006386,0.000000
15.656000,0.063217,0.077483,0.000000,-0.030041,0.024510,0.000000,-0.015937,-0.006398,0.000000
15.657000,0.063187,0.077508,0.000000,-0.030057,0.024504,0.000000,-0.015938,-0.006410,0.000000
15.658000,0.063157,0.077532,0.000000,-0.030073,0.024497,0.000000,-0.015939,-0.006422,0.000000
15.659000,0.063127,0.077557,0.000000,-0.030089,0.024491,0.000000,-0.015939,-0.006433,0.000000
15.660000,0.063097,0.077581,0.000000,-0.030105,0.024484,0.000000,-0.015940,-0.006445,0.000000
15.661000,0.063066,0.077606,0.000000,-0.030121,0.024478,0.000000,-0.015941,-0.006457,0.000000
15.662000,0.063036,0.077630,0.000000,-0.030137,0.024471,0.000000,-0.015942,-0.006469,0.000000
15.663000,0.063006,0.077655,0.000000,-0.030153,0.024465,0.000000,-0.015942,-0.006481,0.000000
15.664000,0.062976,0.077679,0.000000,-0.030169,0.024458,0.000000,-0.015943,-0.006493,0.000000
15.665000,0.062946,0.077703,0.000000,-0.030185,0.024452,0.000000,-0.015944,-0.006504,0.000000
15.666000,0.062916,0.077728,0.000000,-0.030201,0.024445,0.000000,-0.015945,-0.006516,0.000000
15.667000,0.062885,0.077752,0.000000,-0.030217,0.024439,0.000000,-0.015945,-0.006528,0.000000
15.668000,0.062855,0.077777,0.000000,-0.030233,0.024432,0.000000,-0.015946,-0.006540,0.000000
15.669000,0.062825,0.077801,0.000000,-0.030248,0.024426,0.000000,-0.015947,-0.006552,0.000000
15.670000,0.062795,0.077826,0.000000,-0.030264,0.024419,0.000000,-0.015947,-0.006564,0.000000
15.671000,0.062764,0.077850,0.000000,-0.030280,0.024413,0.000000,-0.015948,-0.006576,0.000000
15.672000,0.062734,0.077874,0.000000,-0.030296,0.024406,0.000000,-0.015949,-0.006587,0.000000
15.673000,0.062704,0.077899,0.000000,-0.030312,0.024400,0.000000,-0.015949,-0.006599,0.000000
15.674000,0.062673,0.077923,0.000000,-0.030328,0.024393,0.000000,-0.015950,-0.006611,0.000000
15.675000,0.062643,0.077948,0.000000,-0.030344,0.024386,0.000000,-0.015951,-0.006623,0.000000
15.676000,0.062613,0.077972,0.000000,-0.030360,0.024380,0.000000,-0.015951,-0.006635,0.000000
15.677000,0.062582,0.077996,0.000000,-0.030376,0.024373,0.000000,-0.015952,-0.006647,0.000000
15.678000,0.062552,0.078021,0.000000,-0.030392,0.024366,0.000000,-0.015953,-0.006659,0.000000
15.679000,0.062522,0.078045,0.000000,-0.030408,0.024360,0.000000,-0.015953,-0.006671,0.000000
15.680000,0.062491,0.078070,0.000000,-0.030424,0.024353,0.000000,-0.015954,-0.006683,0.000000
15.681000,0.062461,0.078094,0.000000,-0.030440,0.024346,0.000000,-0.015955,-0.006694,0.000000
15.682000,0.062430,0.078118,0.000000,-0.030456,0.024340,0.000000,-0.015955,-0.006706,0.000000
15.683000,0.062400,0.078143,0.000000,-0.030472,0.024333,0.000000,-0.015956,-0.006718,0.000000
15.684000,0.062369,0.078167,0.000000,-0.030488,0.024326,0.000000,-0.015956,-0.006730,0.000000
15.685000,0.062339,0.078191,0.000000,-0.030504,0.024319,0.000000,-0.015957,-0.006742,0.000000
15.686000,0.062308,0.078215,0.000000,-0.030520,0.024313,0.000000,-0.015958,-0.006754,0.000000
15.687000,0.062278,0.078240,0.000000,-0.030536,0.024306,0.000000,-0.015958,-0.006766,0.000000
15.688000,0.062247,0.078264,0.000000,-0.030552,0.024299,0.000000,-0.015959,-0.006778,0.000000
15.689000,0.062217,0.078288,0.000000,-0.030568,0.024292,0.000000,-0.015959,-0.006790,0.000000
15.690000,0.062186,0.078313,0.000000,-0.030583,0.024286,0.000000,-0.015960,-0.006802,0.000000
15.691000,0.062156,0.078337,0.000000,-0.030599,0.024279,0.000000,-0.015960,-0.006814,0.000000
15.692000,0.062125,0.078361,0.000000,-0.030615,0.024272,0.000000,-0.015961,-0.006826,0.000000
15.693000,0.062094,0.078386,0.000000,-0.030631,0.024265,0.000000,-0.015961,-0.006838,0.000000
15.694000,0.062064,0.078410,0.000000,-0.030647,0.024258,0.000000,-0.015962,-0.006850,0.000000
15.695000,0.062033,0.078434,0.000000,-0.030663,0.024251,0.000000,-0.015962,-0.006862,0.000000
15.696000,0.062002,0.078458,0.000000,-0.030679,0.024245,0.000000,-0.015963,-0.006873,0.000000
15.697000,0.061972,0.078483,0.000000,-0.030695,0.024238,0.000000,-0.015963,-0.006885,0.000000
15.698000,0.061941,0.078507,0.000000,-0.030711,0.024231,0.000000,-0.015964,-0.006897,0.000000
15.699000,0.061910,0.078531,0.000000,-0.030727,0.024224,0.000000,-0.015964,-0.006909,0.000000
15.700000,0.061880,0.078555,0.000000,-0.030743,0.024217,0.000000,-0.015965,-0.006921,0.000000
15.701000,0.061849,0.078579,0.000000,-0.030759,0.024210,0.000000,-0.015965,-0.006933,0.000000
15.702000,0.061818,0.078604,0.000000,-0.030775,0.024203,0.000000,-0.015966,-0.006945,0.000000
15.703000,0.061787,0.078628,0.000000,-0.030791,0.024196,0.000000,-0.015966,-0.006957,0.000000
15.704000,0.061756,0.078652,0.000000,-0.030807,0.024189,0.000000,-0.015967,-0.006969,0.000000
15.705000,0.061726,0.078676,0.000000,-0.030823,0.024182,0.000000,-0.015967,-0.006981,0.000000
15.706000,0.061695,0.078700,0.000000,-0.030839,0.024175,0.000000,-0.015967,-0.006993,0.000000
15.707000,0.061664,0.078725,0.000000,-0.030855,0.024168,0.000000,-0.015968,-0.007005,0.000000
15.708000,0.061633,0.078749,0.000000,-0.030871,0.024161,0.000000,-0.015968,-0.007017,0.000000
15.709000,0.061602,0.078773,0.000000,-0.030887,0.024154,0.000000,-0.015969,-0.007029,0.000000
15.710000,0.061571,0.078797,0.000000,-0.030903,0.024147,0.000000,-0.015969,-0.007041,0.000000
15.711000,0.061540,0.078821,0.000000,-0.030919,0.024140,0.000000,-0.015969,-0.007053,0.000000
15.712000,0.061509,0.078845,0.000000,-0.030935,0.024133,0.000000,-0.015970,-0.007065,0.000000
15.713000,0.061479,0.078869,0.000000,-0.030951,0.024126,0.000000,-0.015970,-0.007077,0.000000
15.714000,0.061448,0.078894,0.000000,-0.030967,0.024119,0.000000,-0.015971,-0.007089,0.000000
15.715000,0.061417,0.078918,0.000000,-0.030983,0.024112,0.000000,-0.015971,-0.007101,0.000000
15.716000,0.061386,0.078942,0.000000,-0.030999,0.024105,0.000000,-0.015971,-0.007113,0.000000
15.717000,0.061355,0.078966,0.000000,-0.031015,0.024098,0.000000,-0.015972,-0.007125,0.000000
15.718000,0.061324,0.078990,0.000000,-0.031031,0.024090,0.000000,-0.015972,-0.007137,0.000000
15.719000,0.061293,0.079014,0.000000,-0.031047,0.024083,0.000000,-0.015972,-0.007149,0.000000
15.720000,0.061261,0.079038,0.000000,-0.031062,0.024076,0.000000,-0.015973,-0.007162,0.000000
15.721000,0.061230,0.079062,0.000000,-0.031078,0.024069,0.000000,-0.015973,-0.007174,0.000000
15.722000,0.061199,0.079086,0.000000,-0.031094,0.024062,0.000000,-0.015973,-0.007186,0.000000
15.723000,0.061168,0.079110,0.000000,-0.031110,0.024055,0.000000,-0.015974,-0.007198,0.000000
15.724000,0.061137,0.079134,0.000000,-0.031126,0.024047,0.000000,-0.015974,-0.007210,0.000000
15.725000,0.061106,0.079158,0.000000,-0.031142,0.024040,0.000000,-0.015974,-0.007222,0.000000
15.726000,0.061075,0.079182,0.000000,-0.031158,0.024033,0.000000,-0.015974,-0.007234,0.000000
15.727000,0.061044,0.079207,0.000000,-0.031174,0.024026,0.000000,-0.015975,-0.007246,0.000000
15.728000,0.061012,0.079231,0.000000,-0.031190,0.024018,0.000000,-0.015975,-0.007258,0.000000
15.729000,0.060981,0.079255,0.000000,-0.031206,0.024011,0.000000,-0.015975,-0.007270,0.000000
15.730000,0.060950,0.079279,0.000000,-0.031222,0.024004,0.000000,-0.015975,-0.007282,0.000000
15.731000,0.060919,0.079303,0.000000,-0.031238,0.023997,0.000000,-0.015976,-0.007294,0.000000
15.732000,0.060888,0.079327,0.000000,-0.031254,0.023989,0.000000,-0.015976,-0.007306,0.000000
15.733000,0.060856,0.079351,0.000000,-0.031270,0.023982,0.000000,-0.015976,-0.007318,0.000000
15.734000,0.060825,0.079375,0.000000,-0.031286,0.023975,0.000000,-0.015976,-0.007330,0.000000
15.735000,0.060794,0.079398,0.000000,-0.031302,0.023967,0.000000,-0.015976,-0.007343,0.000000
15.736000,0.060762,0.079422,0.000000,-0.031318,0.023960,0.000000,-0.015977,-0.007355,0.000000
15.737000,0.060731,0.079446,0.000000,-0.031334,0.023953,0.000000,-0.015977,-0.007367,0.000000
15.738000,0.060700,0.079470,0.000000,-0.031350,0.023945,0.000000,-0.015977,-0.007379,0.000000
15.739000,0.060668,0.079494,0.000000,-0.031366,0.023938,0.000000,-0.015977,-0.007391,0.000000
15.740000,0.060637,0.079518,0.000000,-0.031382,0.023931,0.000000,-0.015977,-0.007403,0.000000
15.741000,0.060606,0.079542,0.000000,-0.031398,0.023923,0.000000,-0.015977,-0.007415,0.000000
15.742000,0.060574,0.079566,0.000000,-0.031414,0.023916,0.000000,-0.015978,-0.007427,0.000000
15.743000,0.060543,0.079590,0.000000,-0.031430,0.023908,0.000000,-0.015978,-0.007439,0.000000
15.744000,0.060511,0.079614,0.000000,-0.031446,0.023901,0.000000,-0.015978,-0.007452,0.000000
15.745000,0.060480,0.079638,0.000000,-0.031462,0.023893,0.000000,-0.015978,-0.007464,0.000000
15.746000,0.060448,0.079662,0.000000,-0.031478,0.023886,0.000000,-0.015978,-0.007476,0.000000
15.747000,0.060417,0.079686,0.000000,-0.031494,0.023878,0.000000,-0.015978,-0.007488,0.000000
15.748000,0.060385,0.079709,0.000000,-0.031510,0.023871,0.000000,-0.015978,-0.007500,0.000000
15.749000,0.060354,0.079733,0.000000,-0.031526,0.023863,0.000000,-0.015978,-0.007512,0.000000
15.750000,0.060322,0.079757,0.000000,-0.031542,0.023856,0.000000,-0.015978,-0.007524,0.000000
15.751000,0.060291,0.079781,0.000000,-0.031558,0.023848,0.000000,-0.015979,-0.007537,0.000000
15.752000,0.060259,0.079805,0.000000,-0.031574,0.023841,0.000000,-0.015979,-0.007549,0.000000
15.753000,0.060228,0.079829,0.000000,-0.031590,0.023833,0.000000,-0.015979,-0.007561,0.000000
15.754000,0.060196,0.079853,0.000000,-0.031606,0.023826,0.000000,-0.015979,-0.007573,0.000000
15.755000,0.060165,0.079876,0.000000,-0.031622,0.023818,0.000000,-0.015979,-0.007585,0.000000
15.756000,0.060133,0.079900,0.000000,-0.031638,0.023811,0.000000,-0.015979,-0.007597,0.000000
15.757000,0.060101,0.079924,0.000000,-0.031654,0.023803,0.000000,-0.015979,-0.007610,0.000000
15.758000,0.060070,0.079948,0.000000,-0.031670,0.023795,0.000000,-0.015979,-0.007622,0.000000
15.759000,0.060038,0.079972,0.000000,-0.031686,0.023788,0.000000,-0.015979,-0.007634,0.000000
15.760000,0.060006,0.079995,0.000000,-0.031702,0.023780,0.000000,-0.015979,-0.007646,0.000000
15.761000,0.059975,0.080019,0.000000,-0.031718,0.023772,0.000000,-0.015979,-0.007658,0.000000
15.762000,0.059943,0.080043,0.000000,-0.031734,0.023765,0.000000,-0.015979,-0.007670,0.000000
15.763000,0.059911,0.080067,0.000000,-0.031750,0.023757,0.000000,-0.015979,-0.007683,0.000000
15.764000,0.059879,0.080090,0.000000,-0.031765,0.023749,0.000000,-0.015979,-0.007695,0.000000
15.765000,0.059848,0.080114,0.000000,-0.031781,0.023742,0.000000,-0.015979,-0.007707,0.000000
15.766000,0.059816,0.080138,0.000000,-0.031797,0.023734,0.000000,-0.015979,-0.007719,0.000000
15.767000,0.059784,0.080162,0.000000,-0.031813,0.023726,0.000000,-0.015979,-0.007731,0.000000
15.768000,0.059752,0.080185,0.000000,-0.031829,0.023718,0.000000,-0.015979,-0.007744,0.000000
15.769000,0.059720,0.080209,0.000000,-0.031845,0.023711,0.000000,-0.015979,-0.007756,0.000000
15.770000,0.059688,0.080233,0.000000,-0.031861,0.023703,0.000000,-0.015978,-0.007768,0.000000
15.771000,0.059657,0.080256,0.000000,-0.031877,0.023695,0.000000,-0.015978,-0.007780,0.000000
15.772000,0.059625,0.080280,0.000000,-0.031893,0.023687,0.000000,-0.015978,-0.007792,0.000000
15.773000,0.059593,0.080304,0.000000,-0.031909,0.023680,0.000000,-0.015978,-0.007805,0.000000
15.774000,0.059561,0.080328,0.000000,-0.031925,0.023672,0.000000,-0.015978,-0.007817,0.000000
15.775000,0.059529,0.080351,0.000000,-0.031941,0.023664,0.000000,-0.015978,-0.007829,0.000000
15.776000,0.059497,0.080375,0.000000,-0.031957,0.023656,0.000000,-0.015978,-0.007841,0.000000
15.777000,0.059465,0.080398,0.000000,-0.031973,0.023648,0.000000,-0.015978,-0.007854,0.000000
15.778000,0.059433,0.080422,0.000000,-0.031989,0.023640,0.000000,-0.015978,-0.007866,0.000000
15.779000,0.059401,0.080446,0.000000,-0.032005,0.023633,0.000000,-0.015977,-0.007878,0.000000
15.780000,0.059369,0.080469,0.000000,-0.032021,0.023625,0.000000,-0.015977,-0.007890,0.000000
15.781000,0.059337,0.080493,0.000000,-0.032037,0.023617,0.000000,-0.015977,-0.007903,0.000000
15.782000,0.059305,0.080517,0.000000,-0.032053,0.023609,0.000000,-0.015977,-0.007915,0.000000
15.783000,0.059273,0.080540,0.000000,-0.032069,0.023601,0.000000,-0.015977,-0.007927,0.000000
15.784000,0.059241,0.080564,0.000000,-0.032085,0.023593,0.000000,-0.015977,-0.007939,0.000000
15.785000,0.059209,0.080587,0.000000,-0.032101,0.023585,0.000000,-0.015976,-0.007952,0.000000
15.786000,0.059177,0.080611,0.000000,-0.032117,0.023577,0.000000,-0.015976,-0.007964,0.000000
15.787000,0.059144,0.080635,0.000000,-0.032133,0.023569,0.000000,-0.015976,-0.007976,0.000000
15.788000,0.059112,0.080658,0.000000,-0.032149,0.023561,0.000000,-0.015976,-0.007988,0.000000
15.789000,0.059080,0.080682,0.000000,-0.032165,0.023553,0.000000,-0.015975,-0.008001,0.000000
15.790000,0.059048,0.080705,0.000000,-0.032181,0.023545,0.000000,-0.015975,-0.008013,0.000000
15.791000,0.059016,0.080729,0.000000,-0.032197,0.023537,0.000000,-0.015975,-0.008025,0.000000
15.792000,0.058984,0.080752,0.000000,-0.032213,0.023529,0.000000,-0.015975,-0.008037,0.000000
15.793000,0.058951,0.080776,0.000000,-0.032229,0.023521,0.000000,-0.015974,-0.008050,0.000000
15.794000,0.058919,0.080799,0.000000,-0.032245,0.023513,0.000000,-0.015974,-0.008062,0.000000
15.795000,0.058887,0.080823,0.000000,-0.032261,0.023505,0.000000,-0.015974,-0.008074,0.000000
15.796000,0.058855,0.080846,0.000000,-0.032277,0.023497,0.000000,-0.015974,-0.008087,0.000000
15.797000,0.058822,0.080870,0.000000,-0.032293,0.023489,0.000000,-0.015973,-0.008099,0.000000
15.798000,0.058790,0.080893,0.000000,-0.032309,0.023481,0.000000,-0.015973,-0.008111,0.000000
15.799000,0.058758,0.080917,0.000000,-0.032325,0.023473,0.000000,-0.015973,-0.008123,0.000000
15.800000,0.058725,0.080940,0.000000,-0.032341,0.023464,0.000000,-0.015972,-0.008136,0.000000
15.801000,0.058693,0.080964,0.000000,-0.032357,0.023456,0.000000,-0.015972,-0.008148,0.000000
15.802000,0.058661,0.080987,0.000000,-0.032373,0.023448,0.000000,-0.015972,-0.008160,0.000000
15.803000,0.058628,0.081011,0.000000,-0.032389,0.023440,0.000000,-0.015971,-0.008173,0.000000
15.804000,0.058596,0.081034,0.000000,-0.032405,0.023432,0.000000,-0.015971,-0.008185,0.000000
15.805000,0.058563,0.081058,0.000000,-0.032420,0.023424,0.000000,-0.015971,-0.008197,0.000000
15.806000,0.058531,0.081081,0.000000,-0.032436,0.023415,0.000000,-0.015970,-0.008210,0.000000
15.807000,0.058499,0.081104,0.000000,-0.032452,0.023407,0.000000,-0.015970,-0.008222,0.000000
15.808000,0.058466,0.081128,0.000000,-0.032468,0.023399,0.000000,-0.015970,-0.008234,0.000000
15.809000,0.058434,0.081151,0.000000,-0.032484,0.023391,0.000000,-0.015969,-0.008247,0.000000
15.810000,0.058401,0.081175,0.000000,-0.032500,0.023382,0.000000,-0.015969,-0.008259,0.000000
15.811000,0.058369,0.081198,0.000000,-0.032516,0.023374,0.000000,-0.015968,-0.008271,0.000000
15.812000,0.058336,0.081221,0.000000,-0.032532,0.023366,0.000000,-0.015968,-0.008284,0.000000
15.813000,0.058304,0.081245,0.000000,-0.032548,0.023358,0.000000,-0.015968,-0.008296,0.000000
15.814000,0.058271,0.081268,0.000000,-0.032564,0.023349,0.000000,-0.015967,-0.008308,0.000000
15.815000,0.058238,0.081291,0.000000,-0.032580,0.023341,0.000000,-0.015967,-0.008321,0.000000
15.816000,0.058206,0.081315,0.000000,-0.032596,0.023333,0.000000,-0.015966,-0.008333,0.000000
15.817000,0.058173,0.081338,0.000000,-0.032612,0.023324,0.000000,-0.015966,-0.008345,0.000000
15.818000,0.058141,0.081361,0.000000,-0.032628,0.023316,0.000000,-0.015965,-0.008358,0.000000
15.819000,0.058108,0.081385,0.000000,-0.032644,0.023308,0.000000,-0.015965,-0.008370,0.000000
15.820000,0.058075,0.081408,0.000000,-0.032660,0.023299,0.000000,-0.015964,-0.008382,0.000000
15.821000,0.058043,0.081431,0.000000,-0.032676,0.023291,0.000000,-0.015964,-0.008395,0.000000
15.822000,0.058010,0.081455,0.000000,-0.032692,0.023282,0.000000,-0.015963,-0.008407,0.000000
15.823000,0.057977,0.081478,0.000000,-0.032708,0.023274,0.000000,-0.015963,-0.008420,0.000000
15.824000,0.057945,0.081501,0.000000,-0.032724,0.023266,0.000000,-0.015962,-0.008432,0.000000
15.825000,0.057912,0.081524,0.000000,-0.032740,0.023257,0.000000,-0.015962,-0.008444,0.000000
15.826000,0.057879,0.081548,0.000000,-0.032756,0.023249,0.000000,-0.015961,-0.008457,0.000000
15.827000,0.057846,0.081571,0.000000,-0.032772,0.023240,0.000000,-0.015961,-0.008469,0.000000
15.828000,0.057814,0.081594,0.000000,-0.032788,0.023232,0.000000,-0.015960,-0.008481,0.000000
15.829000,0.057781,0.081617,0.000000,-0.032804,0.023223,0.000000,-0.015960,-0.008494,0.000000
15.830000,0.057748,0.081641,0.000000,-0.032820,0.023215,0.000000,-0.015959,-0.008506,0.000000
15.831000,0.057715,0.081664,0.000000,-0.032836,0.023206,0.000000,-0.015958,-0.008519,0.000000
15.832000,0.057682,0.081687,0.000000,-0.032852,0.023198,0.000000,-0.015958,-0.008531,0.000000
15.833000,0.057649,0.081710,0.000000,-0.032868,0.023189,0.000000,-0.015957,-0.008543,0.000000
15.834000,0.057617,0.081733,0.000000,-0.032883,0.023181,0.000000,-0.015957,-0.008556,0.000000
15.835000,0.057584,0.081756,0.000000,-0.032899,0.023172,0.000000,-0.015956,-0.008568,0.000000
15.836000,0.057551,0.081780,0.000000,-0.032915,0.023164,0.000000,-0.015955,-0.008581,0.000000
15.837000,0.057518,0.081803,0.000000,-0.032931,0.023155,0.000000,-0.015955,-0.008593,0.000000
15.838000,0.057485,0.081826,0.000000,-0.032947,0.023146,0.000000,-0.015954,-0.008605,0.000000
15.839000,0.057452,0.081849,0.000000,-0.032963,0.023138,0.000000,-0.015954,-0.008618,0.000000
15.840000,0.057419,0.081872,0.000000,-0.032979,0.023129,0.000000,-0.015953,-0.008630,0.000000
15.841000,0.057386,0.081895,0.000000,-0.032995,0.023120,0.000000,-0.015952,-0.008643,0.000000
15.842000,0.057353,0.081918,0.000000,-0.033011,0.023112,0.000000,-0.015952,-0.008655,0.000000
15.843000,0.057320,0.081942,0.000000,-0.033027,0.023103,0.000000,-0.015951,-0.008668,0.000000
15.844000,0.057287,0.081965,0.000000,-0.033043,0.023094,0.000000,-0.015950,-0.008680,0.000000
15.845000,0.057254,0.081988,0.000000,-0.033059,0.023086,0.000000,-0.015949,-0.008692,0.000000
15.846000,0.057221,0.082011,0.000000,-0.033075,0.023077,0.000000,-0.015949,-0.008705,0.000000
15.847000,0.057188,0.082034,0.000000,-0.033091,0.023068,0.000000,-0.015948,-0.008717,0.000000
15.848000,0.057155,0.082057,0.000000,-0.033107,0.023060,0.000000,-0.015947,-0.008730,0.000000
15.849000,0.057122,0.082080,0.000000,-0.033123,0.023051,0.000000,-0.015947,-0.008742,0.000000
15.850000,0.057088,0.082103,0.000000,-0.033139,0.023042,0.000000,-0.015946,-0.008755,0.000000
15.851000,0.057055,0.082126,0.000000,-0.033155,0.023033,0.000000,-0.015945,-0.008767,0.000000
15.852000,0.057022,0.082149,0.000000,-0.033171,0.023025,0.000000,-0.015944,-0.008780,0.000000
15.853000,0.056989,0.082172,0.000000,-0.033187,0.023016,0.000000,-0.015944,-0.008792,0.000000
15.854000,0.056956,0.082195,0.000000,-0.033202,0.023007,0.000000,-0.015943,-0.008805,0.000000
15.855000,0.056922,0.082218,0.000000,-0.033218,0.022998,0.000000,-0.015942,-0.008817,0.000000
15.856000,0.056889,0.082241,0.000000,-0.033234,0.022989,0.000000,-0.015941,-0.008829,0.000000
15.857000,0.056856,0.082264,0.000000,-0.033250,0.022981,0.000000,-0.015941,-0.008842,0.000000
15.858000,0.056823,0.082287,0.000000,-0.033266,0.022972,0.000000,-0.015940,-0.008854,0.000000
15.859000,0.056789,0.082310,0.000000,-0.033282,0.022963,0.000000,-0.015939,-0.008867,0.000000
15.860000,0.056756,0.082333,0.000000,-0.033298,0.022954,0.000000,-0.015938,-0.008879,0.000000
15.861000,0.056723,0.082356,0.000000,-0.033314,0.022945,0.000000,-0.015937,-0.008892,0.000000
15.862000,0.056690,0.082379,0.000000,-0.033330,0.022936,0.000000,-0.015936,-0.008904,0.000000
15.863000,0.056656,0.082402,0.000000,-0.033346,0.022927,0.000000,-0.015936,-0.008917,0.000000
15.864000,0.056623,0.082425,0.000000,-0.033362,0.022918,0.000000,-0.015935,-0.008929,0.000000
15.865000,0.056590,0.082448,0.000000,-0.033378,0.022909,0.000000,-0.015934,-0.008942,0.000000
15.866000,0.056556,0.082471,0.000000,-0.033394,0.022901,0.000000,-0.015933,-0.008954,0.000000
15.867000,0.056523,0.082494,0.000000,-0.033410,0.022892,0.000000,-0.015932,-0.008967,0.000000
15.868000,0.056489,0.082516,0.000000,-0.033426,0.022883,0.000000,-0.015931,-0.008979,0.000000
15.869000,0.056456,0.082539,0.000000,-0.033442,0.022874,0.000000,-0.015930,-0.008992,0.000000
15.870000,0.056422,0.082562,0.000000,-0.033457,0.022865,0.000000,-0.015929,-0.009004,0.000000
15.871000,0.056389,0.082585,0.000000,-0.033473,0.022856,0.000000,-0.015929,-0.009017,0.000000
15.872000,0.056355,0.082608,0.000000,-0.033489,0.022847,0.000000,-0.015928,-0.009029,0.000000
15.873000,0.056322,0.082631,0.000000,-0.033505,0.022838,0.000000,-0.015927,-0.009042,0.000000
15.874000,0.056288,0.082654,0.000000,-0.033521,0.022828,0.000000,-0.015926,-0.009054,0.000000
15.875000,0.056255,0.082676,0.000000,-0.033537,0.022819,0.000000,-0.015925,-0.009067,0.000000
15.876000,0.056221,0.082699,0.000000,-0.033553,0.022810,0.000000,-0.015924,-0.009079,0.000000
15.877000,0.056188,0.082722,0.000000,-0.033569,0.022801,0.000000,-0.015923,-0.009092,0.000000
15.878000,0.056154,0.082745,0.000000,-0.033585,0.022792,0.000000,-0.015922,-0.009104,0.000000
15.879000,0.056121,0.082768,0.000000,-0.033601,0.022783,0.000000,-0.015921,-0.009117,0.000000
15.880000,0.056087,0.082790,0.000000,-0.033617,0.022774,0.000000,-0.015920,-0.009129,0.000000
15.881000,0.056053,0.082813,0.000000,-0.033633,0.022765,0.000000,-0.015919,-0.009142,0.000000
15.882000,0.056020,0.082836,0.000000,-0.033649,0.022756,0.000000,-0.015918,-0.009155,0.000000
15.883000,0.055986,0.082859,0.000000,-0.033664,0.022746,0.000000,-0.015917,-0.009167,0.000000
15.884000,0.055952,0.082881,0.000000,-0.033680,0.022737,0.000000,-0.015916,-0.009180,0.000000
15.885000,0.055919,0.082904,0.000000,-0.033696,0.022728,0.000000,-0.015915,-0.009192,0.000000
15.886000,0.055885,0.082927,0.000000,-0.033712,0.022719,0.000000,-0.015914,-0.009205,0.000000
15.887000,0.055851,0.082950,0.000000,-0.033728,0.022710,0.000000,-0.015913,-0.009217,0.000000
15.888000,0.055818,0.082972,0.000000,-0.033744,0.022700,0.000000,-0.015912,-0.009230,0.000000
15.889000,0.055784,0.082995,0.000000,-0.033760,0.022691,0.000000,-0.015911,-0.009242,0.000000
15.890000,0.055750,0.083018,0.000000,-0.033776,0.022682,0.000000,-0.015910,-0.009255,0.000000
15.891000,0.055716,0.083040,0.000000,-0.033792,0.022673,0.000000,-0.015908,-0.009267,0.000000
15.892000,0.055683,0.083063,0.000000,-0.033808,0.022663,0.000000,-0.015907,-0.009280,0.000000
15.893000,0.055649,0.083086,0.000000,-0.033824,0.022654,0.000000,-0.015906,-0.009293,0.000000
15.894000,0.055615,0.083108,0.000000,-0.033839,0.022645,0.000000,-0.015905,-0.009305,0.000000
15.895000,0.055581,0.083131,0.000000,-0.033855,0.022636,0.000000,-0.015904,-0.009318,0.000000
15.896000,0.055547,0.083154,0.000000,-0.033871,0.022626,0.000000,-0.015903,-0.009330,0.000000
15.897000,0.055513,0.083176,0.000000,-0.033887,0.022617,0.000000,-0.015902,-0.009343,0.000000
15.898000,0.055479,0.083199,0.000000,-0.033903,0.022608,0.000000,-0.015901,-0.009355,0.000000
15.899000,0.055445,0.083221,0.000000,-0.033919,0.022598,0.000000,-0.015900,-0.009368,0.000000
15.900000,0.055412,0.083244,0.000000,-0.033935,0.022589,0.000000,-0.015898,-0.009381,0.000000
15.901000,0.055378,0.083267,0.000000,-0.033951,0.022579,0.000000,-0.015897,-0.009393,0.000000
15.902000,0.055344,0.083289,0.000000,-0.033967,0.022570,0.000000,-0.015896,-0.009406,0.000000
15.903000,0.055310,0.083312,0.000000,-0.033983,0.022561,0.000000,-0.015895,-0.009418,0.000000
15.904000,0.055276,0.083334,0.000000,-0.033998,0.022551,0.000000,-0.015894,-0.009431,0.000000
15.905000,0.055242,0.083357,0.000000,-0.034014,0.022542,0.000000,-0.015892,-0.009444,0.000000
15.906000,0.055208,0.083379,0.000000,-0.034030,0.022532,0.000000,-0.015891,-0.009456,0.000000
15.907000,0.055174,0.083402,0.000000,-0.034046,0.022523,0.000000,-0.015890,-0.009469,0.000000
15.908000,0.055140,0.083424,0.000000,-0.034062,0.022513,0.000000,-0.015889,-0.009481,0.000000
15.909000,0.055105,0.083447,0.000000,-0.034078,0.022504,0.000000,-0.015888,-0.009494,0.000000
15.910000,0.055071,0.083469,0.000000,-0.034094,0.022494,0.000000,-0.015886,-0.009507,0.000000
15.911000,0.055037,0.083492,0.000000,-0.034110,0.022485,0.000000,-0.015885,-0.009519,0.000000
15.912000,0.055003,0.083514,0.000000,-0.034126,0.022475,0.000000,-0.015884,-0.009532,0.000000
15.913000,0.054969,0.083537,0.000000,-0.034141,0.022466,0.000000,-0.015882,-0.009544,0.000000
