time,joint1_torque,joint2_torque,joint3_torque,joint4_torque,joint5_torque,joint6_torque,joint7_torque
2.988,-0.09326863757678439,-8.209005448880816,5.73261032037999,17.567090136139086,0.5898966239656147,0.9988800064629686,0.9659274863988685
2.989,-0.09272435608863816,-8.195394618102455,5.73889606596822,17.565780690267275,0.5908858397015138,0.9977724670306998,0.9654671756848074
2.99,-0.09217990218121486,-8.181785053585145,5.745181550379584,17.56447036726422,0.5918748538192631,0.9966655815642298,0.9650063177450647
2.991,-0.09163527593000254,-8.168176768590683,5.751466765539135,17.563159167365484,0.5928636647458916,0.9955593514505381,0.9645449130521229
2.992,-0.09109047740776077,-8.15456977638928,5.757751703367376,17.561847090801166,0.5938522709047902,0.994453778091156,0.9640829620943805
2.993,-0.09054550669134187,-8.140964090235911,5.764036355790722,17.56053413781774,0.5948406707311733,0.9933488628666964,0.9636204653365894
2.994,-0.09000036386169086,-8.127359723398058,5.770320714727404,17.55922030865986,0.5958288626502508,0.9922446071705053,0.9631574232680578
2.995,-0.08945504900611922,-8.11375668913729,5.776604772102019,17.55790560357218,0.5968168451031488,0.9911410123731912,0.9626938363599038
2.996,-0.08890956221057422,-8.100155000711766,5.782888519840981,17.556590022814817,0.5978046165314481,0.990038079853548,0.9622297050932502
2.997,-0.08836390356236734,-8.086554671379872,5.789171949866159,17.555273566642427,0.5987921753753653,0.9889358109821842,0.9617650299455818
2.998,-0.08781807315881451,-8.07295571440045,5.7954550540976015,17.553956235321493,0.599779520076936,0.9878342071187944,0.9612998114016591
2.999,-0.08727207109222945,-8.05935814303075,5.801737824458542,17.552638029122136,0.6007666490863812,0.9867332696276208,0.9608340499376027
3.0,-0.08672589746947779,-8.045761970523245,5.808020252871756,17.551318948311746,0.6017535608543767,0.9856329998638103,0.9603677460308973
3.001,-0.08617955238287323,-8.03216721013473,5.8143023312636615,17.549998993174086,0.6027402538379647,0.9845333991734151,0.959900900165394
3.0020000000000002,-0.08563303595019534,-8.01857387511859,5.820584051550213,17.54867816399019,0.6037267264855473,0.9834344689070349,0.9594335128240346
3.003,-0.0850863482692148,-8.00498197872389,5.8268654056605556,17.54735646104382,0.6047129772682638,0.9823362104052649,0.9589655844861227
3.004,-0.08453948945953016,-7.991391534203785,5.833146385516557,17.54603388463056,0.6056990046417923,0.9812386250014242,0.9584971156314168
3.005,-0.08399245963391877,-7.9778025548057485,5.839426983042813,17.544710435049637,0.6066848070772721,0.9801417140279227,0.9580281067446776
3.0060000000000002,-0.0834452589083412,-7.964215053777934,5.845707190160738,17.543386112595726,0.6076703830394763,0.9790454788098941,0.9575585583038446
3.007,-0.08289788740648873,-7.9506290443648595,5.851986998798111,17.542060917580784,0.6086557310059106,0.9779499206733817,0.9570884707986806
