time,joint1_desired,joint2_desired,joint3_desired,joint4_desired,joint5_desired,joint6_desired,joint7_desired,joint1_actual,joint2_actual,joint3_actual,joint4_actual,joint5_actual,joint6_actual,joint7_actual
2.455,-0.4831286446457059,-0.26572075455513816,-0.579754373574847,-1.7781536455683835,-1.159508747149694,2.3579080191432307,0.5603582139316848,-0.44627915555667774,-0.24184208290816542,-0.5362303723273601,-1.767583243196011,-1.071297318739366,2.297153984761539,0.45741584388566836
2.456,-0.4835034070433608,-0.2659268738738484,-0.580204088452033,-1.7783144973370806,-1.160408176904066,2.3585185857891133,0.5614020396378734,-0.4466506210951498,-0.24204895231062099,-0.5366774225346026,-1.7677424066078495,-1.0721889228260335,2.297759531242265,0.45845019015738075
2.457,-0.48387817999774363,-0.26613299899875903,-0.5806538159972925,-1.7784753536368314,-1.161307631994585,2.359129169634124,0.562445894747716,-0.4470221205822774,-0.24225584180849585,-0.5371245145818629,-1.7679015843687753,-1.0730806089552767,2.2983651334856043,0.4594846314083135
2.458,-0.4842529632690731,-0.2663391297979901,-0.5811035559228878,-1.7786362143647187,-1.1622071118457755,2.359739770287607,0.5634897785933495,-0.4473936537815917,-0.24246275126956937,-0.5375716481841908,-1.7680607763773373,-1.0739723765586064,2.2989707911049835,0.4605191669796876
2.459,-0.48462775661755625,-0.2665452661396559,-0.5815533079410674,-1.7787970794178212,-1.1631066158821348,2.360350387358889,0.5645336905068798,-0.4477652204565917,-0.24266968056160004,-0.5380188230565938,-1.7682199825320695,-1.0748642250674538,2.299576503713774,0.46155379621263204
2.46,-0.4850025598033919,-0.2667514078918655,-0.5820030717640703,-1.7789579486932139,-1.1640061435281406,2.360961020457284,0.5655776298203881,-0.4481368203707446,-0.24287662955232572,-0.5384660389140381,-1.7683792027314915,-1.0757561539131704,2.300182270925293,0.46258851844818505
2.461,-0.4853773725867696,-0.26695755492272316,-0.5824528471041235,-1.7791188220879672,-1.164905694208247,2.3615716691920907,0.5666215958659293,-0.44850845328748606,-0.24308359810946364,-0.5389132954714488,-1.7685384368741093,-1.0766481625270288,2.300788092352804,0.46362333302729436
2.462,-0.48575219472786857,-0.26716370710032766,-0.5829026336734422,-1.7792796994991487,-1.1658052673468844,2.36218233317259,0.5676655879755321,-0.4488801189702203,-0.24329058610071067,-0.5393605924437099,-1.7686976848584144,-1.0775402503402236,2.3013939676095174,0.4646582392908181
2.463,-0.4861270259868595,-0.2673698642927727,-0.5833524311842313,-1.7794405808238196,-1.1667048623684626,2.3627930120080514,0.5687096054812004,-0.44925181718232043,-0.24349759339374327,-0.5398079295456647,-1.768856946582884,-1.0784324167838717,2.30199989630859,0.46569323657952527
2.464,-0.48650186612390484,-0.2675760263681476,-0.5838022393486859,-1.7796014659590413,-1.1676044786973718,2.3634037053077264,0.5697536477149125,-0.44962354768712864,-0.24370461985621786,-0.5402553064921161,-1.769016221945982,-1.0793246612890126,2.3026058780631256,0.46672832423409644
2.465,-0.48687671489915807,-0.2677821931945369,-0.5842520578789894,-1.7797623548018677,-1.1685041157579787,2.3640144126808575,0.5707977140086246,-0.4499953102479564,-0.24391166535577075,-0.5407027229978268,-1.7691755108461578,-1.0802169832866095,2.3032119124861765,0.4677635015951243
2.466,-0.48725157207276415,-0.2679883646400202,-0.5847018864873169,-1.779923247249351,-1.1694037729746338,2.364625133736668,0.5718418036942698,-0.4503671046280848,-0.24411872976001836,-0.54115017877752,-1.7693348131818474,-1.0811093822075497,2.303817999190743,0.46879876800311454
2.467,-0.48762643740486034,-0.268194540572673,-0.5851517248858323,-1.7800841431985401,-1.1703034497716647,2.3652358680843726,0.572885916103757,-0.4507389305907647,-0.24432581293655736,-0.5415976735458788,-1.7694941288514732,-1.0820018574826447,2.3044241377897734,0.46983412279848624
2.468,-0.4880013106555754,-0.2684007208605664,-0.5856015727866903,-1.7802450425464795,-1.1712031455733807,2.3658466153331696,0.5739300505689741,-0.4511107878992168,-0.2445329147529648,-0.5420452070175474,-1.769653457753444,-1.0828944085426313,2.305030327896165,0.47086956532157265
2.469,-0.488376191585032,-0.26860690537176757,-0.5860514299020385,-1.7804059451902117,-1.172102859804077,2.3664573750922497,0.5749742064217902,-0.4514826763166323,-0.2447400350767982,-0.5424927789071309,-1.769812799786155,-1.083787034818172,2.3056365691227643,0.4719050949126218
2.47,-0.488751079953344,-0.26881309397433917,-0.5865012959440126,-1.7805668510267747,-1.1730025918880251,2.3670681469707873,0.5760183829940491,-0.4518545956061726,-0.24494717377559574,-0.5429403889291954,-1.7699721548479885,-1.0846797357398552,2.3062428610823678,0.47294071091179707
2.471,-0.48912597552061865,-0.2690192865363403,-0.5869511706247424,-1.7807277599532043,-1.173902341249485,2.367678930577947,0.5770625796175795,-0.4522265455309699,-0.2451543307168764,-0.5433880367982687,-1.770131522837313,-1.0855725107381964,2.3068492033877215,0.473976412659178
2.472,-0.4895008780469562,-0.26922548292582593,-0.5874010536563474,-1.7808886718665338,-1.1748021073126949,2.368289725522881,0.5781067956241874,-0.4525985258541274,-0.24536150576813998,-0.5438357222288406,-1.7702909036524839,-1.0864653592436384,2.307455595651522,0.4750121994947608
2.473,-0.48987578729245007,-0.2694316830108475,-0.5878509447509401,-1.7810495866637925,-1.1757018895018803,2.3689005314147327,0.5791510303456614,-0.4529705363387193,-0.24556869879686735,-0.5442834449353626,-1.7704502971918439,-1.0873582806865518,2.3080620374864163,0.47604807075845906
2.474,-0.49025070301718776,-0.2696378866594533,-0.5883008436206254,-1.7812105042420068,-1.1766016872412508,2.3695113478626326,0.5801952831137736,-0.4533425767477912,-0.2457759096705206,-0.544731204632249,-1.7706097033537225,-1.0882512744972357,2.3086685285050033,0.4770840257901043
2.475,-0.49062562498125006,-0.2698440937396875,-0.5887507499775,-1.7813714244982024,-1.177501499955,2.3701221744757026,0.5812395532602754,-0.45371464684436036,-0.24598313825654308,-0.5451790010338764,-1.7707691220364363,-1.0891443401059182,2.309275068319833,0.4781200639294466
2.476,-0.49100055294471157,-0.2700503041195914,-0.589200663533654,-1.7815323473293994,-1.178401327067308,2.3707330108630535,0.5822838401169054,-0.45408674639141583,-0.24619038442235958,-0.5456268338545844,-1.7709285531382895,-1.090037476942757,2.309881656543407,0.47915618451615555
2.477,-0.49137548666764214,-0.2702565176672032,-0.5896505840011708,-1.7816932726326182,-1.1793011680023415,2.3713438566337897,0.5833281430153838,-0.4544588751519187,-0.24639764803537642,-0.546074702808676,-1.7710879965575728,-1.09093068443784,2.3104882927881802,0.4801923868898204
2.478,-0.4917504259101051,-0.2704627342505577,-0.590100511092126,-1.781854200304876,-1.180201022184252,2.3719547113970023,0.5843724612874159,-0.4548310328888024,-0.2466049289629817,-0.5465226076104173,-1.7712474521925652,-1.0918239620211854,2.3110949766665594,0.48122867038995115
2.479,-0.49212537043215876,-0.2706689537376872,-0.5905504445185905,-1.782015130243187,-1.181100889037181,2.372565574761777,0.5854167942646914,-0.4552032193649728,-0.2468122270725453,-0.5469705479740383,-1.7714069199415328,-1.0927173091227431,2.311701707790904,0.4822650343559789
2.48,-0.492500319993856,-0.2708751759966208,-0.5910003839926273,-1.7821760623445628,-1.1820007679852547,2.37317644633719,0.5864611412788875,-0.4555754343433086,-0.2470195422314191,-0.5474185236137333,-1.7715663997027293,-1.0936107251723945,2.312308485773528,0.48330147812725666
2.481,-0.4928752743552459,-0.27108140089538524,-0.5914503292262949,-1.7823369965060152,-1.1829006584525898,2.37378732573231,0.5875055016616664,-0.4559476775866614,-0.24722687430693704,-0.5478665342436606,-1.7717258913743963,-1.0945042095999535,2.312915310226698,0.48433800104305985
2.482,-0.49325023327637213,-0.2712876283020046,-0.5919002799316464,-1.7824979326245516,-1.1838005598632928,2.374398212556198,0.5885498747446796,-0.456319948857856,-0.2474342231664154,-0.548314579577943,-1.7718853948547628,-1.0953977618351671,2.313522180762636,0.4853746024425871
2.483,-0.49362519651727366,-0.2714938580845005,-0.5923502358207287,-1.7826588705971789,-1.1847004716414573,2.3750091064179073,0.5895942598595629,-0.4566922479196907,-0.2476415886771527,-0.5487626593306685,-1.7720449100420463,-1.0962913813077153,2.314129096993518,0.4864112816649608
2.484,-0.4940001638379866,-0.2717000901108927,-0.5928001966055843,-1.7828198103209023,-1.1856003932111685,2.375620006926486,0.5906386563379445,-0.45706457453493743,-0.24784897070643,-0.5492107732158898,-1.772204436834452,-1.0971850674472126,2.314736058531475,0.48744803804922765
2.485,-0.49437513499854213,-0.27190632424919803,-0.5932501619982502,-1.7829807516927243,-1.1865003239965004,2.376230913690974,0.5916830635114392,-0.45743692846634193,-0.24805636912151105,-0.5496589209476256,-1.7723639751301732,-1.0980788196832079,2.3153430649885935,0.48848487093435955
2.486,-0.4947501097589676,-0.27211256036743203,-0.5937001317107611,-1.7831416946096466,-1.1874002634215222,2.3768418263204074,0.5927274807116524,-0.4578093094766241,-0.24826378378964234,-0.5501071022398597,-1.7725235248273912,-1.0989726374451851,2.3159501159769156,0.48952177965925403
2.487,-0.4951250878792872,-0.27231879833360795,-0.5941501054551447,-1.7833026389686688,-1.1883002109102894,2.377452744423813,0.5937719072701786,-0.4581817173284783,-0.24847121457805324,-0.5505553168065421,-1.772683085824276,-1.0998665201625641,2.3165572111084396,0.490558763562735
2.488,-0.4955000691195222,-0.2725250380157372,-0.5946000829434267,-1.7834635846667903,-1.1892001658868534,2.378063667610217,0.5948163425186055,-0.4585541517845732,-0.2486786613539562,-0.5510035643615891,-1.7728426580189856,-1.100760467264701,2.3171643499951204,0.4915958219835532
2.489,-0.4958750532396907,-0.2727312792818299,-0.595050063887629,-1.7836245316010078,-1.190100127775258,2.3786745954886364,0.5958607857885106,-0.4589266126075525,-0.2488861239845468,-0.5514518446188835,-1.7730022413096669,-1.1016544781808884,2.3177715322488694,0.49263295426038733
2.49,-0.496250039999808,-0.27293752199989435,-0.5955000479997699,-1.7837854796683175,-1.1910000959995397,2.3792855276680878,0.5969052364114652,-0.45929909956003484,-0.24909360233700392,-0.5519001572922748,-1.773161835594455,-1.1025485523403566,2.318378757481556,0.493670159731844
2.491,-0.49662502915988666,-0.2731437660379376,-0.595950034991864,-1.7839464287657152,-1.191900069983728,2.3798964637575786,0.5979496937190325,-0.45967161240461407,-0.2493010962784899,-0.5523485020955797,-1.773321440771474,-1.1034426891722742,2.318986025305007,0.49470743773645903
2.492,-0.4970000204799371,-0.27335001126396535,-0.5964000245759244,-1.7841073787901935,-1.192800049151849,2.3805074033661175,0.5989941570427688,-0.46004415090385964,-0.24950860567615063,-0.5527968787425822,-1.7734810567388364,-1.1043368881057474,2.3195933353310068,0.4957447876126976
2.493,-0.4973750137199676,-0.2735562575459822,-0.5968500164639613,-1.7842683296387472,-1.1937000329279226,2.381118346102708,0.6000386257142261,-0.4604167148203166,-0.24971613039711574,-0.5532452869470339,-1.7736406833946439,-1.105231148569822,2.3202006871712983,0.4967822086989551
2.494,-0.4977500086399849,-0.2737625047519918,-0.5973000103679821,-1.784429281208368,-1.1946000207359642,2.3817292915763497,0.6010830990649505,-0.460789303916506,-0.24992367030849866,-0.5536937264226542,-1.7738003206369872,-1.1061254699934837,2.3208080804375837,0.4978197003335579
2.495,-0.49812500499999385,-0.27396875274999655,-0.5977500059999926,-1.784590233396047,-1.1955000119999852,2.3823402393960396,0.6021275764264832,-0.46116191795492506,-0.2501312252773968,-0.554142196883131,-1.773959968363946,-1.1070198518056578,2.3214155147415245,0.4988572618547637
2.496,-0.4985000025599982,-0.2741750014079989,-0.5982000030719977,-1.7847511860987768,-1.1964000061439954,2.382951189170774,0.6031720571303631,-0.4615345566980473,-0.25033879517089164,-0.5545906980421205,-1.7741196264735888,-1.1079142934352106,2.322022989694741,0.4998948926007624
2.497,-0.4988750010799995,-0.27438125059399965,-0.5986500012959994,-1.7849121392135465,-1.1973000025919989,2.3835621405095457,0.6042165405081227,-0.46190721990832306,-0.250546379856049,-0.5550392296132474,-1.7742792948639738,-1.10880879431095,2.322630504908814,0.5009325919096768
2.498,-0.49925000032000005,-0.27458750017600003,-0.5991000003839999,-1.7850730926373473,-1.1982000007679998,2.384173093021347,0.605261025891296,-0.46227990734817936,-0.25075397919991893,-0.5554877913101056,-1.7744389734331487,-1.109703353861625,2.3232380599952847,0.5019703591195628
2.499,-0.4996250000399999,-0.27479375002199996,-0.5995500000480001,-1.7852340462671685,-1.1991000000960002,2.3847840463151684,0.606305512611412,-0.4626526187800204,-0.250961593069536,-0.5559363828462586,-1.77459866207915,-1.1105979715159275,2.323845654565655,0.5030081935684105
2.5,-0.5,-0.275,-0.6,-1.7853950000000003,-1.2,2.385395,0.60735,-0.46302535396622757,-0.2511692213319196,-0.5563850039352388,-1.7747583607000046,-1.1114926467024926,2.3244532882313877,0.504046094594145
2.501,-0.5003749999599999,-0.2752062499779999,-0.6004499999519999,-1.7855559537328318,-1.2008999999039998,2.386005953684831,0.6083944873885878,-0.4633981126691599,-0.25137686385407365,-0.5568336542905491,-1.7749180691937283,-1.1123873788498984,2.325060960603907,0.5050840615346261
2.5020000000000002,-0.5007499996800003,-0.27541249982400007,-0.6008999996160003,-1.7857169073626527,-1.2017999992320005,2.3866169069786527,0.6094389741087045,-0.4637708946511543,-0.2515845205029871,-0.5572823336256622,-1.7750777874583272,-1.1132821673866673,2.3256686712945998,0.5061220937276503
2.503,-0.5011249989200005,-0.2756187494060002,-0.6013499987040006,-1.7858778607864536,-1.2026999974080013,2.3872278594904537,0.6104834594918773,-0.46414369967452535,-0.25179219114563384,-0.5577310416540211,-1.775237515391797,-1.1141770117412666,2.326276419914814,0.5071601905109502
2.504,-0.5014999974400018,-0.27582499859200094,-0.6017999969280023,-1.786038813901223,-1.2035999938560047,2.387838810829226,0.6115279428696375,-0.46451652750156613,-0.2519998756489731,-0.5581797780890398,-1.7753972528921231,-1.1150719113421084,2.326884206075861,0.5081983512221958
2.505,-0.5018749950000059,-0.27603124725000316,-0.6022499940000071,-1.7861997666039522,-1.2044999880000142,2.3884497606039594,0.6125724235735167,-0.4648893778945481,-0.2522075738799492,-0.558628542644103,-1.7755569998572813,-1.1159668656175508,2.327492029389015,0.5092365751989952
2.5060000000000002,-0.5022499913600151,-0.2762374952480082,-0.6026999896320183,-1.7863607187916322,-1.2053999792640366,2.3890607084236493,0.6136169009350502,-0.46526225061572135,-0.25241528570549204,-0.5590773350325667,-1.7757167561852376,-1.1168618739958982,2.3280998894655145,0.5102748617788948
2.507,-0.5026249862800324,-0.27644374245401776,-0.6031499835360388,-1.7865216703612528,-1.2062999670720775,2.389671653897291,0.6146613742857742,-0.46563514542731493,-0.25262301099251705,-0.5595261549677585,-1.775876521773948,-1.1177569359054018,2.32870778591656,0.5113132102993804
2.508,-0.502999979520063,-0.2766499887360346,-0.6035999754240754,-1.7866826212098061,-1.2071999508481508,2.3902825966338814,0.6157058429572311,-0.46600806209153706,-0.25283074960792534,-0.5599750021629776,-1.776036296521359,-1.1186520507742603,2.3293157183533175,0.5123516200978774
2.509,-0.5033749708401134,-0.27685623396206227,-0.6040499650081361,-1.7868435712342852,-1.2080999300162722,2.3908935362424204,0.616750306280968,-0.46638100037057517,-0.25303850141860385,-0.5604238763314953,-1.7761960803254073,-1.1195472180306205,2.3299236863869175,0.513390090511752
2.5100000000000002,-0.5037499600001922,-0.2770624780001055,-0.6044999520002305,-1.7870045203316822,-1.208999904000461,2.391504472331913,0.6177947635885355,-0.46675396002659647,-0.2532462662914255,-0.5608727771865554,-1.7763558730840205,-1.1204424371025774,2.330531689628455,0.5144286208783112
2.511,-0.5041249467603094,-0.27726872071817005,-0.6049499361123712,-1.7871654683989926,-1.2098998722247425,2.392115404511364,0.6188392142114898,-0.4671269408217479,-0.25345404409324934,-0.5613217044413742,-1.7765156746951165,-1.1213377074181754,2.3311397276889902,0.515467210534804
2.512,-0.504499930880478,-0.2774749619842628,-0.6053999170565736,-1.7873264153332098,-1.2107998341131472,2.392726332389783,0.6198836574813948,-0.4674999425181564,-0.25366183469092063,-0.5617706578091409,-1.776675485056604,-1.1222330284054085,2.3317478001795497,0.5165058588184218
2.513,-0.5048749121207128,-0.27768120166639204,-0.6058498945448554,-1.7874873610313313,-1.2116997890897108,2.3933372555761863,0.6209280927298217,-0.46787296487792934,-0.25386963795127093,-0.562219637003018,-1.7768353040663827,-1.123128399492221,2.332355906711126,0.5175445650662989
2.5140000000000002,-0.5052498902410326,-0.2778874396325678,-0.6062998682892392,-1.7876483053903536,-1.2125997365784784,2.393948173679593,0.6219725192883482,-0.46824600766315444,-0.2540774537411184,-0.5626686417361413,-1.776995131622343,-1.124023820106508,2.3329640468946775,0.5185833286155133
2.515,-0.5056248650014581,-0.2780936757508018,-0.6067498380017495,-1.7878092483072758,-1.213499676003499,2.394559086309025,0.6230169364885613,-0.4686190706359002,-0.2542852819272678,-0.5631176717216202,-1.7771549676223664,-1.1249192896761158,2.3335722203411304,0.5196221488030873
2.516,-0.5059998361620133,-0.2782999098891073,-0.6071998033944161,-1.7879701896790976,-1.2143996067888323,2.3951699930735133,0.624061343662056,-0.4689921535582161,-0.25449312237651056,-0.5635667266725384,-1.7773148119643254,-1.1258148076288428,2.3341804266613773,0.5206610249659887
2.517,-0.5063748034827261,-0.2785061419154992,-0.6076497641792712,-1.7881311294028208,-1.2152995283585424,2.3957808935820917,0.625105740140437,-0.4693652561921328,-0.25470097495562516,-0.5640158063019537,-1.777474664546084,-1.1267103733924395,2.334788665466279,0.5216999564411301
2.5180000000000002,-0.506749766723628,-0.27871237169799534,-0.6080997200683534,-1.7882920673754483,-1.2161994401367069,2.396391787443802,0.6261501252553213,-0.4697383782996625,-0.25490883953137705,-0.5644649103228985,-1.7776345252654973,-1.12760598639461,2.335396936366664,0.522738942565371
2.519,-0.5071247256447542,-0.27891859910461475,-0.608549670773705,-1.7884530034939847,-1.21709934154741,2.3970026742676898,0.6271944983383337,-0.47011151964279874,-0.25511671597051877,-0.5649140384483801,-1.7777943940204117,-1.1285016460630113,2.3360052389733297,0.5237779826755176
2.52,-0.507499680006144,-0.27912482400337923,-0.6089996160073727,-1.7886139376554369,-1.2179992320147455,2.3976135536628096,0.6282388587211132,-0.4704846799835173,-0.25532460413979025,-0.5653631903913807,-1.7779542707086655,-1.1293973518252551,2.3366135728970416,0.5248170761083234
2.521,-0.5078746295678414,-0.27933104626231275,-0.6094495554814098,-1.7887748697568135,-1.2188991109628196,2.398224425238223,0.629283205735309,-0.47085785908377575,-0.2555325039059188,-0.5658123658648583,-1.7781141552280884,-1.1302931031089076,2.337221937748535,0.5258562222004906
2.5220000000000002,-0.5082495740898951,-0.2795372657494423,-0.6098994889078742,-1.7889357996951238,-1.2197989778157483,2.398835288602998,0.6303275387125852,-0.47123105670551424,-0.25574041513561935,-0.566261564581746,-1.7782740474765015,-1.1311888993414903,2.337830333138514,0.5268954202886698
2.523,-0.5086245133323577,-0.27974348233279667,-0.6103494159988293,-1.7890967273673815,-1.2206988319976586,2.39944614336621,0.6313718569846158,-0.4716042726106553,-0.25594833769559444,-0.5667107862549534,-1.7784339473517181,-1.1320847399504803,2.338438758677653,0.5279346697094612
2.524,-0.5089994470552882,-0.2799496958804085,-0.6107993364663458,-1.7892576526706003,-1.2215986729326915,2.4000569891369463,0.6324161598830945,-0.4719775065611044,-0.2561562714525345,-0.567160030597366,-1.7785938547515432,-1.1329806243633114,2.3390472139765977,0.5289739697994154
2.525,-0.5093743750187499,-0.28015590626031245,-0.6112492500225002,-1.7894185755017975,-1.2224985000450004,2.4006678255242977,0.6334604467397246,-0.47235075831874984,-0.2563642162731179,-0.5676092973218457,-1.7787537695737738,-1.133876552007374,2.339655698645963,0.5300133198950333
2.5260000000000002,-0.5097492969828123,-0.28036211334054667,-0.6116991563793747,-1.7895794957579927,-1.2233983127587493,2.4012786521373677,0.6345047168862273,-0.47272402764546334,-0.2565721720240111,-0.5680585861412316,-1.7789136917161992,-1.134772522310016,2.3402642122963355,0.5310527193327675
2.527,-0.5101242127075499,-0.2805683169891524,-0.6121490552490597,-1.7897404133362074,-1.2242981104981194,2.4018894685852668,0.6355489696543387,-0.4730973143031,-0.2567801385718688,-0.5685078967683395,-1.7790736210766007,-1.1356685346985438,2.3408727545382733,0.5320921674490227
2.528,-0.510499121953044,-0.2807745170741741,-0.6125989463436528,-1.789901328133466,-1.2251978926873055,2.402500274477119,0.6365932043758136,-0.4734706180534986,-0.2569881157833341,-0.5689572289159625,-1.7792335575527518,-1.136564588600222,2.3414813249823063,0.533131663580156
2.529,-0.5108740244793814,-0.2809807134636597,-0.6130488293752575,-1.7900622400467952,-1.226097658750515,2.4031110694220525,0.6376374203824211,-0.47384393865848196,-0.2571961035250384,-0.5694065822968715,-1.7793935010424187,-1.1374606834422747,2.342089923238937,0.534171207062478
2.5300000000000002,-0.511248920046656,-0.2811869060256607,-0.6134987040559874,-1.7902231489732252,-1.2269974081119748,2.403721853029212,0.638681617005951,-0.47421727587985696,-0.257404101663602,-0.5698559566238153,-1.7795534514433595,-1.1383568186518853,2.3426985489186403,0.5352107972322535
2.531,-0.511623808414968,-0.2813930946282324,-0.6139485700979617,-1.790384054809788,-1.2278971401959233,2.4043326249077497,0.6397257935782108,-0.4745906294794149,-0.2576121100656338,-0.5703053516095207,-1.7797134086533255,-1.1392529936561977,2.343307201631864,0.5362504334257016
2.532,-0.5119986893444244,-0.2815992791394333,-0.6143984272133093,-1.7905449574535202,-1.2287968544266186,2.4049433846668293,0.6407699494310256,-0.4749639992189316,-0.25782012859773157,-0.570754766966693,-1.7798733725700604,-1.1401492078823166,2.343915880989029,0.5372901149789966
2.533,-0.5123735625951398,-0.28180545942732693,-0.6148482751141678,-1.79070585680146,-1.2296965502283357,2.405554131915628,0.6418140838962431,-0.4753373848601679,-0.2580281571264822,-0.5712042024080163,-1.780033343091301,-1.1410454607573082,2.34452458660053,0.5383298412282691
2.5340000000000003,-0.5127484279272362,-0.28201163535997986,-0.6152981135126837,-1.790866752750649,-1.2305962270253674,2.406164866263332,0.6428581963057313,-0.4757107861648696,-0.25823619551846166,-0.5716536576461536,-1.7801933201147762,-1.1419417517082007,2.345133318076737,0.5393696115096059
2.535,-0.5131232851008419,-0.28221780680546293,-0.6157479421210104,-1.7910276451981324,-1.2314958842420207,2.4067755873191423,0.6439022859913753,-0.47608420289476777,-0.25844424364023527,-0.5721031323937472,-1.7803533035382086,-1.1428380801619844,2.3457420750279936,0.5404094251590512
2.536,-0.5134981338760951,-0.28242397363185223,-0.6161977606513139,-1.7911885340409588,-1.2323955213026279,2.407386294692273,0.6449463522850875,-0.47645763481157904,-0.25865230135835776,-0.572552626363419,-1.7805132932593137,-1.1437344455456133,2.346350857064618,0.541449281512607
2.537,-0.5138729740131405,-0.28263013570722717,-0.6166475688157684,-1.79134941917618,-1.2332951376315369,2.4079969879919485,0.6459903945188005,-0.47683108167700583,-0.25886036853937333,-0.5730021392677704,-1.7806732891758,-1.1446308472860045,2.346959663796904,0.5424891799062335
2.5380000000000003,-0.5142478052721317,-0.2828362928996724,-0.617097366326558,-1.7915103005008515,-1.234194732653116,2.4086076668274092,0.6470344120244687,-0.4772045432527365,-0.25906844504981597,-0.5734516708193835,-1.7808332911853693,-1.1455272848100395,2.347568494835122,0.5435291196758504
2.539,-0.5146226274132304,-0.28304244507727666,-0.6175471528958765,-1.791671177912033,-1.235094305791753,2.4092183308079096,0.6480784041340708,-0.4775780193004456,-0.25927653075620943,-0.5739012207308203,-1.780993299185717,-1.1464237575445648,2.348177349789517,0.544569100157337
2.54,-0.5149974401966082,-0.28324859210813447,-0.6179969282359298,-1.791832051306786,-1.2359938564718596,2.409828979542716,0.6491223701796128,-0.47795150958179417,-0.25948462552506746,-0.5743507887146236,-1.7811533130745314,-1.1473202649163918,2.3487862282703116,0.5456091206865329
2.541,-0.5153722433824439,-0.28345473386034414,-0.6184466920589329,-1.791992920582179,-1.2368933841178658,2.4104396126411114,0.6501663094931212,-0.47832501385842985,-0.2596927292228939,-0.5748003744833172,-1.7813133327494952,-1.148216806352298,2.3493951298877045,0.546649180599239
2.5420000000000003,-0.5157470367309273,-0.28366087020201,-0.618896444077113,-1.7921537856352812,-1.237792888154226,2.4110502297123935,0.6512102214066522,-0.47869853189198724,-0.2599008417161827,-0.575249977749406,-1.781473358108284,-1.149113381279027,2.350004054251872,0.5476892792312176
2.543,-0.5161218200022563,-0.2838670010012409,-0.6193461840027075,-1.7923146463631683,-1.238692368005415,2.4116608303658755,0.6522541052522846,-0.47907206344408804,-0.2601089628714184,-0.5756995982253764,-1.7816333890485676,-1.15000998912329,2.3506130009729684,0.5487294159181936
2.544,-0.5164965929566392,-0.2840731261261515,-0.6197959115479671,-1.792475502662919,-1.2395918230959342,2.4122714142108865,0.6532979603621272,-0.4794456082763413,-0.2603170925550757,-0.5761492356236968,-1.7817934254680095,-1.1509066293117654,2.3512219696611254,0.5497695899958546
2.545,-0.5168713553542937,-0.2842792454448616,-0.6202456264251526,-1.7926363544316164,-1.2404912528503051,2.4128819808567687,0.654341786068315,-0.47981916615034365,-0.26052523063362015,-0.5765988896568173,-1.781953467264267,-1.1518033012710993,2.351830959926453,0.5508098007998521
2.5460000000000003,-0.517246106955449,-0.2844853588254968,-0.6206953283465386,-1.7927972015663478,-1.2413906566930772,2.4134925299128867,0.655385581703012,-0.4801927368276795,-0.260733376973508,-0.5770485600371704,-1.7821135143349915,-1.1527000044279072,2.3524399713790403,0.5518500476658017
2.547,-0.5176208475203425,-0.28469146613618834,-0.621145017024411,-1.7929580439642057,-1.242290034048822,2.4141030609886167,0.6564293465984097,-0.4805663200699213,-0.26094153144118637,-0.5774982464771714,-1.782273566577829,-1.1535967382087735,2.3530490036289553,0.5528903299292839
2.548,-0.5179955768092236,-0.2848975672450729,-0.6215946921710684,-1.7931188815222867,-1.2431893843421369,2.414713573693355,0.6574730800867308,-0.4809399156386297,-0.26114969390309334,-0.5779479486892183,-1.7824336238904193,-1.1544935020402523,2.353658056286246,0.5539306469258448
2.549,-0.5183702945823524,-0.28510366202029386,-0.6220443534988229,-1.793279714137691,-1.2440887069976458,2.415324067636514,0.6585167815002266,-0.48131352329535404,-0.2613578642256582,-0.5783976663856922,-1.7825936861703966,-1.155390295348868,2.35426712896094,0.5549709979909967
2.5500000000000003,-0.5187450006000002,-0.28530975033,-0.6224940007199999,-1.7934405417075259,-1.2449880014399999,2.415934542427526,0.6595604501711805,-0.48168714280163216,-0.26156604227530156,-0.5788473992789579,-1.7827537533153894,-1.1562871175611158,2.3548762212630447,0.5560113824602186
2.551,-0.5191196946224486,-0.2855158320423466,-0.6229436335469383,-1.7936013641289013,-1.2458872670938765,2.4165449976758393,0.660604085431906,-0.482060773918991,-0.26177422791843535,-0.5792971470813637,-1.7829138252230212,-1.157183968103463,2.3554853328025493,0.5570517996689571
2.552,-0.5194943764099917,-0.2857219070254954,-0.6233932516919902,-1.7937621812989326,-1.2467865033839804,2.4171554329909215,0.6616476866147503,-0.4824344164089466,-0.26198242102146313,-0.5797469095052419,-1.7830739017909096,-1.1580808464023482,2.356094463189423,0.558092248952627
2.553,-0.5198690457229356,-0.2859279751476145,-0.6238428548675226,-1.7939229931147411,-1.2476857097350451,2.417765847982264,0.6626912530520925,-0.4828080700330043,-0.26219062145078004,-0.580196686262909,-1.7832339829166675,-1.1589777518841828,2.356703612033617,0.5591327296466115
2.5540000000000003,-0.5202437023215971,-0.2861340362768785,-0.6242924427859167,-1.7940837994734529,-1.2485848855718333,2.4183762422593693,0.6637347840763445,-0.4831817345526593,-0.2623988290727731,-0.5806464770666662,-1.783394068497902,-1.1598746839753515,2.3573127789450647,0.5601732410862638
