time,q_desired_1,q_desired_2,q_desired_3,q_desired_4,q_desired_5,q_desired_6,q_desired_7,q_actual_1,q_actual_2,q_actual_3,q_actual_4,q_actual_5,q_actual_6,q_actual_7,dq_desired_1,dq_desired_2,dq_desired_3,dq_desired_4,dq_desired_5,dq_desired_6,dq_desired_7,dq_actual_1,dq_actual_2,dq_actual_3,dq_actual_4,dq_actual_5,dq_actual_6,dq_actual_7,tau_J_1,tau_J_2,tau_J_3,tau_J_4,tau_J_5,tau_J_6,tau_J_7,tau_cmd_1,tau_cmd_2,tau_cmd_3,tau_cmd_4,tau_cmd_5,tau_cmd_6,tau_cmd_7,tau_impedance_1,tau_impedance_2,tau_impedance_3,tau_impedance_4,tau_impedance_5,tau_impedance_6,tau_impedance_7,tau_inertia_1,tau_inertia_2,tau_inertia_3,tau_inertia_4,tau_inertia_5,tau_inertia_6,tau_inertia_7,tau_coriolis_1,tau_coriolis_2,tau_coriolis_3,tau_coriolis_4,tau_coriolis_5,tau_coriolis_6,tau_coriolis_7,tau_gravity_1,tau_gravity_2,tau_gravity_3,tau_gravity_4,tau_gravity_5,tau_gravity_6,tau_gravity_7,tau_k_1,tau_k_2,tau_k_3,tau_k_4,tau_k_5,tau_k_6,tau_k_7,tau_d_1,tau_d_2,tau_d_3,tau_d_4,tau_d_5,tau_d_6,tau_d_7
0.028000,-0.000002,-0.000001,-0.000002,-1.570791,-0.000004,1.570793,-0.785295,0.000685,0.000153,0.000092,-1.571093,-0.000266,1.571218,-0.785093,-0.000186,-0.000102,-0.000223,-0.000080,-0.000447,0.000303,0.000518,0.003338,0.002088,-0.000046,-0.002805,-0.000028,0.005086,0.000724,-1.159609,-25.630301,0.091248,18.844805,0.937566,1.364007,-0.105613,-0.622203,-0.212606,-0.098970,0.321928,0.003376,-0.182990,-0.013119,-0.588099,-0.201761,-0.065280,0.317657,0.004696,-0.183403,-0.013193,-0.034122,-0.010826,-0.033709,0.004273,-0.001321,0.000414,0.000074,0.000018,-0.000019,0.000019,-0.000002,0.000000,-0.000002,-0.000000,0.000000,-25.204292,0.000158,18.518600,0.802103,1.665050,0.000009,-0.411874,-0.092222,-0.056428,0.181407,0.013069,-0.063838,-0.010110,-0.176225,-0.109538,-0.008851,0.136250,-0.008373,-0.119565,-0.003083
0.029000,-0.000002,-0.000001,-0.000002,-1.570791,-0.000005,1.570793,-0.785295,0.000685,0.000149,0.000089,-1.571091,-0.000265,1.571220,-0.785085,-0.000200,-0.000110,-0.000239,-0.000086,-0.000479,0.000325,0.000556,0.001864,0.000186,-0.001237,-0.001568,0.000400,0.003855,0.002502,-1.131838,-25.578726,0.142823,18.821001,0.925664,1.364007,-0.158714,-0.550860,-0.116147,-0.039695,0.258908,-0.005916,-0.151785,-0.039617,-0.515541,-0.104939,-0.004804,0.254485,-0.004549,-0.152214,-0.039693,-0.035319,-0.011206,-0.034892,0.004423,-0.001367,0.000429,0.000076,0.000001,-0.000002,0.000001,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-25.204165,0.000155,18.518579,0.802103,1.665054,0.000010,-0.412365,-0.090129,-0.054679,0.180373,0.013033,-0.063960,-0.010501,-0.103176,-0.014810,0.049875,0.074112,-0.017582,-0.088254,-0.029193
0.030000,-0.000002,-0.000001,-0.000003,-1.570791,-0.000005,1.570793,-0.785294,0.000688,0.000151,0.000089,-1.571090,-0.000266,1.571225,-0.785090,-0.000213,-0.000117,-0.000256,-0.000092,-0.000512,0.000348,0.000594,0.001459,0.000774,-0.000824,-0.000587,0.000250,0.003393,-0.000259,-1.131838,-25.606497,0.142823,18.793230,0.925664,1.351190,-0.105613,-0.534400,-0.147546,-0.062581,0.208485,-0.003639,-0.140355,0.002666,-0.497887,-0.135960,-0.026510,0.203912,-0.002226,-0.140798,0.002588,-0.036515,-0.011585,-0.036073,0.004573,-0.001413,0.000444,0.000079,0.000002,-0.000001,0.000002,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-25.204228,0.000157,18.518582,0.802103,1.665057,0.000010,-0.414282,-0.091372,-0.054922,0.179156,0.013026,-0.064657,-0.010218,-0.083605,-0.044588,0.028412,0.024756,-0.015252,-0.076141,0.012806
0.031000,-0.000002,-0.000001,-0.000003,-1.570791,-0.000006,1.570794,-0.785293,0.000690,0.000149,0.000093,-1.571091,-0.000264,1.571224,-0.785087,-0.000228,-0.000125,-0.000273,-0.000098,-0.000547,0.000371,0.000634,0.000578,0.000517,0.000657,-0.001184,0.000595,0.003032,0.000603,-1.108034,-25.606497,0.091248,18.821001,0.913762,1.337457,-0.125755,-0.493269,-0.134229,-0.141057,0.239308,-0.011362,-0.130603,-0.009756,-0.455560,-0.122262,-0.103805,0.234586,-0.009903,-0.131061,-0.009837,-0.037709,-0.011964,-0.037253,0.004722,-0.001459,0.000458,0.000081,0.000001,-0.000003,0.000001,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-25.204158,0.000155,18.518581,0.802103,1.665057,0.000010,-0.415288,-0.090168,-0.057284,0.180270,0.012939,-0.064533,-0.010313,-0.040272,-0.032094,-0.046521,0.054315,-0.022842,-0.066528,0.000476
0.032000,-0.000003,-0.000001,-0.000003,-1.570791,-0.000006,1.570794,-0.785293,0.000695,0.000152,0.000089,-1.571090,-0.000267,1.571224,-0.785092,-0.000243,-0.000133,-0.000291,-0.000104,-0.000582,0.000395,0.000676,0.001063,0.001458,-0.000768,0.000310,-0.000494,0.002455,-0.001068,-1.131838,-25.654104,0.142823,18.769426,0.937566,1.331048,-0.085471,-0.522536,-0.183753,-0.069866,0.163465,0.009772,-0.115500,0.016179,-0.483637,-0.171411,-0.031438,0.158594,0.011278,-0.115973,0.016095,-0.038902,-0.012342,-0.038432,0.004872,-0.001506,0.000472,0.000084,0.000003,0.000000,0.000003,-0.000001,-0.000000,-0.000000,-0.000000,-0.000000,-25.204247,0.000157,18.518586,0.802102,1.665056,0.000010,-0.418335,-0.091825,-0.055292,0.179279,0.013045,-0.064482,-0.010061,-0.065302,-0.079586,0.023854,-0.020685,-0.001767,-0.051490,0.026156
0.033000,-0.000003,-0.000002,-0.000003,-1.570791,-0.000007,1.570795,-0.785292,0.000698,0.000155,0.000091,-1.571089,-0.000268,1.571224,-0.785089,-0.000258,-0.000142,-0.000310,-0.000111,-0.000619,0.000420,0.000718,0.000800,0.001622,0.000138,0.000683,-0.000540,0.001784,0.000051,-1.131838,-25.681875,0.115052,18.745623,0.943059,1.331048,-0.105613,-0.513389,-0.195126,-0.118605,0.143982,0.009908,-0.097987,-0.000038,-0.473298,-0.182405,-0.078999,0.138962,0.011460,-0.098474,-0.000124,-0.040094,-0.012720,-0.039609,0.005021,-0.001552,0.000487,0.000087,0.000003,0.000000,0.000003,-0.000001,0.000000,-0.000000,-0.000000,0.000000,-25.204374,0.000161,18.518598,0.802101,1.665054,0.000010,-0.420398,-0.094213,-0.056645,0.178626,0.013047,-0.064388,-0.010140,-0.052900,-0.088192,-0.022354,-0.039664,-0.001587,-0.034086,0.010016
0.034000,-0.000003,-0.000002,-0.000004,-1.570791,-0.000007,1.570795,-0.785291,0.000705,0.000158,0.000093,-1.571089,-0.000270,1.571226,-0.785089,-0.000274,-0.000151,-0.000328,-0.000117,-0.000657,0.000446,0.000762,0.001808,0.001638,0.000649,0.000395,0.000076,0.002045,0.000284,-1.183413,-25.705679,0.091248,18.745623,0.931157,1.310907,-0.112022,-0.570015,-0.198225,-0.147469,0.158262,-0.003142,-0.104133,-0.002870,-0.528737,-0.185122,-0.106691,0.153092,-0.001545,-0.104634,-0.002959,-0.041284,-0.013098,-0.040784,0.005170,-0.001598,0.000501,0.000089,0.000006,-0.000005,0.000006,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-25.204454,0.000164,18.518610,0.802100,1.665054,0.000010,-0.424645,-0.095682,-0.057840,0.178695,0.013109,-0.064648,-0.010139,-0.104092,-0.089440,-0.048851,-0.025603,-0.014653,-0.039987,0.007180
0.035000,-0.000003,-0.000002,-0.000004,-1.570791,-0.000008,1.570796,-0.785291,0.000705,0.000158,0.000091,-1.571093,-0.000271,1.571228,-0.785089,-0.000290,-0.000159,-0.000348,-0.000124,-0.000696,0.000472,0.000807,0.002575,0.001092,-0.000124,-0.000896,-0.000191,0.001175,-0.000039,-1.108034,-25.705679,0.115052,18.793230,0.937566,1.318231,-0.105613,-0.610530,-0.171970,-0.110169,0.224566,0.001419,-0.081982,0.002723,-0.568064,-0.158488,-0.068218,0.219247,0.003063,-0.082497,0.002631,-0.042472,-0.013475,-0.041958,0.005319,-0.001644,0.000516,0.000092,0.000007,-0.000007,0.000007,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-25.204479,0.000164,18.518627,0.802099,1.665053,0.000010,-0.424836,-0.095901,-0.057041,0.180673,0.013164,-0.064930,-0.010064,-0.143229,-0.062587,-0.011177,0.038574,-0.010101,-0.017567,0.012695
0.036000,-0.000004,-0.000002,-0.000004,-1.570792,-0.000009,1.570796,-0.785290,0.000712,0.000160,0.000095,-1.571087,-0.000270,1.571229,-0.785086,-0.000307,-0.000169,-0.000368,-0.000132,-0.000736,0.000499,0.000854,0.006355,0.001378,0.001124,0.001132,0.000548,0.000608,-0.000019,-1.159609,-25.733450,0.063477,18.717852,0.919256,1.324640,-0.105613,-0.806245,-0.188442,-0.177117,0.119736,-0.014323,-0.067093,0.003003,-0.762600,-0.174536,-0.134001,0.114261,-0.012634,-0.067621,0.002909,-0.043659,-0.013851,-0.043131,0.005467,-0.001690,0.000530,0.000094,0.000015,-0.000054,0.000015,0.000008,0.000000,-0.000002,-0.000000,0.000000,-25.204523,0.000166,18.518614,0.802100,1.665056,0.000010,-0.429530,-0.097211,-0.059427,0.177437,0.013044,-0.064908,-0.010184,-0.333070,-0.077326,-0.074573,-0.063177,-0.025678,-0.002713,0.013092
0.037000,-0.000004,-0.000002,-0.000005,-1.570792,-0.000010,1.570797,-0.785289,0.000716,0.000163,0.000096,-1.571089,-0.000269,1.571228,-0.785085,-0.000324,-0.000178,-0.000388,-0.000139,-0.000777,0.000527,0.000902,0.004719,0.002032,0.001306,-0.003074,0.000804,0.000214,-0.000007,-1.159609,-25.781057,0.039674,18.745623,0.907354,1.331048,-0.105613,-0.728751,-0.224125,-0.189651,0.330881,-0.020408,-0.056412,0.003538,-0.683932,-0.209850,-0.145374,0.325261,-0.018673,-0.056954,0.003441,-0.044845,-0.014227,-0.044302,0.005616,-0.001736,0.000545,0.000097,0.000026,-0.000048,0.000026,0.000004,0.000000,-0.000003,-0.000000,-0.000000,-25.204646,0.000169,18.518636,0.802101,1.665052,0.000010,-0.431778,-0.099333,-0.060657,0.178531,0.012946,-0.064777,-0.010193,-0.252154,-0.110516,-0.084718,0.146731,-0.031619,0.007823,0.013635
0.038000,-0.000004,-0.000002,-0.000005,-1.570792,-0.000010,1.570797,-0.785288,0.000721,0.000162,0.000091,-1.571091,-0.000270,1.571227,-0.785086,-0.000341,-0.000188,-0.000410,-0.000146,-0.000819,0.000556,0.000951,0.003508,0.000798,-0.000893,-0.002331,0.000094,-0.000297,-0.000476,-1.159609,-25.757254,0.115052,18.745623,0.919256,1.343866,-0.092796,-0.673725,-0.162351,-0.079034,0.294721,-0.007061,-0.042619,0.011400,-0.627704,-0.147736,-0.033570,0.288956,-0.005280,-0.043177,0.011301,-0.046029,-0.014603,-0.045472,0.005764,-0.001781,0.000559,0.000099,0.000008,-0.000012,0.000008,0.000001,0.000000,-0.000001,-0.000000,0.000000,-25.204602,0.000168,18.518637,0.802100,1.665051,0.000010,-0.435221,-0.098446,-0.057722,0.179734,0.012974,-0.064499,-0.010094,-0.192483,-0.049290,0.024152,0.109221,-0.018254,0.021322,0.021395
0.039000,-0.000005,-0.000003,-0.000006,-1.570792,-0.000011,1.570798,-0.785287,0.000725,0.000162,0.000096,-1.571092,-0.000271,1.571231,-0.785090,-0.000359,-0.000198,-0.000431,-0.000154,-0.000862,0.000585,0.001001,0.002610,0.000532,0.001168,-0.002322,-0.000176,0.000066,-0.001569,-1.159609,-25.757254,0.039674,18.769426,0.925664,1.337457,-0.058921,-0.633488,-0.150047,-0.187753,0.294100,-0.002584,-0.051435,0.028784,-0.586282,-0.135050,-0.141119,0.288185,-0.000757,-0.052007,0.028683,-0.047212,-0.014978,-0.046640,0.005912,-0.001827,0.000573,0.000102,0.000006,-0.000019,0.000006,0.000002,0.000000,-0.000001,-0.000000,-0.000000,-25.204600,0.000168,18.518640,0.802100,1.665053,0.000010,-0.437790,-0.098563,-0.061148,0.179789,0.012968,-0.065003,-0.009863,-0.148492,-0.036487,-0.079971,0.108396,-0.013725,0.012996,0.038545
0.040000,-0.000005,-0.000003,-0.000006,-1.570792,-0.000012,1.570798,-0.785286,0.000732,0.000162,0.000095,-1.571092,-0.000269,1.571232,-0.785084,-0.000378,-0.000208,-0.000453,-0.000162,-0.000907,0.000616,0.001053,0.002501,0.000355,0.000222,-0.001150,0.000322,0.000063,0.000686,-1.183413,-25.757254,0.063477,18.745623,0.913762,1.337457,-0.105613,-0.634681,-0.142176,-0.141988,0.235138,-0.013601,-0.050680,-0.004467,-0.586291,-0.126814,-0.094184,0.229077,-0.011728,-0.051268,-0.004571,-0.048393,-0.015353,-0.047807,0.006060,-0.001873,0.000588,0.000104,0.000003,-0.000008,0.000003,0.000001,0.000000,-0.000000,-0.000000,-0.000000,-25.204603,0.000168,18.518641,0.802100,1.665054,0.000010,-0.442357,-0.098685,-0.060411,0.179693,0.012858,-0.065074,-0.010073,-0.143935,-0.028129,-0.033772,0.049384,-0.024586,0.013806,0.005502
0.041000,-0.000005,-0.000003,-0.000007,-1.570792,-0.000013,1.570799,-0.785285,0.000738,0.000162,0.000092,-1.571089,-0.000271,1.571231,-0.785088,-0.000397,-0.000218,-0.000476,-0.000170,-0.000952,0.000647,0.001105,0.002377,0.000237,0.000148,0.000321,-0.000430,-0.000452,-0.000762,-1.207216,-25.757254,0.063477,18.694048,0.931157,1.351190,-0.072654,-0.634237,-0.137286,-0.139595,0.159401,0.000542,-0.036747,0.018279,-0.584666,-0.121552,-0.090623,0.153192,0.002460,-0.037349,0.018172,-0.049572,-0.015727,-0.048972,0.006208,-0.001918,0.000602,0.000107,0.000001,-0.000006,0.000001,0.000001,-0.000000,-0.000000,-0.000000,-0.000000,-25.204591,0.000168,18.518628,0.802099,1.665055,0.000010,-0.445984,-0.098813,-0.059412,0.177755,0.012908,-0.064804,-0.009836,-0.138682,-0.022739,-0.031211,-0.024563,-0.010448,0.027455,0.028009
0.042000,-0.000006,-0.000003,-0.000007,-1.570793,-0.000014,1.570800,-0.785284,0.000742,0.000165,0.000096,-1.571094,-0.000271,1.571230,-0.785083,-0.000416,-0.000229,-0.000500,-0.000179,-0.000999,0.000678,0.001159,0.001142,0.001364,0.000655,-0.001638,-0.000084,-0.000527,0.001223,-1.183413,-25.808828,0.039674,18.769426,0.925664,1.357599,-0.119346,-0.577255,-0.196881,-0.169442,0.260281,-0.007441,-0.033860,-0.010878,-0.526508,-0.180772,-0.119310,0.253926,-0.005477,-0.034475,-0.010987,-0.050751,-0.016101,-0.050136,0.006355,-0.001964,0.000616,0.000110,0.000004,-0.000008,0.000004,-0.000000,-0.000000,-0.000001,-0.000000,0.000000,-25.204737,0.000172,18.518666,0.802099,1.665049,0.000009,-0.448580,-0.101119,-0.061559,0.180936,0.012829,-0.064616,-0.010039,-0.077928,-0.079654,-0.057751,0.072990,-0.018306,0.030141,-0.000948
0.043000,-0.000006,-0.000003,-0.000008,-1.570793,-0.000015,1.570800,-0.785283,0.000747,0.000165,0.000090,-1.571096,-0.000270,1.571234,-0.785085,-0.000436,-0.000240,-0.000523,-0.000187,-0.001047,0.000711,0.001215,0.004560,0.000909,-0.000769,-0.001716,0.000181,-0.000343,0.000070,-1.207216,-25.808828,0.091248,18.793230,0.919256,1.357599,-0.099204,-0.753945,-0.175217,-0.097687,0.264811,-0.013825,-0.038016,0.007415,-0.702028,-0.158725,-0.046398,0.258306,-0.011816,-0.038646,0.007303,-0.051928,-0.016474,-0.051299,0.006503,-0.002010,0.000631,0.000112,0.000010,-0.000018,0.000010,0.000002,0.000000,-0.000001,-0.000000,-0.000000,-25.204751,0.000171,18.518675,0.802100,1.665050,0.000010,-0.452234,-0.101259,-0.058700,0.181866,0.012742,-0.064994,-0.009868,-0.249793,-0.057466,0.012302,0.076441,-0.024558,0.026348,0.017172
0.044000,-0.000007,-0.000004,-0.000008,-1.570793,-0.000016,1.570801,-0.785281,0.000749,0.000167,0.000097,-1.571098,-0.000273,1.571234,-0.785090,-0.000456,-0.000251,-0.000548,-0.000196,-0.001096,0.000744,0.001271,0.005881,0.001163,0.001250,-0.001844,0.000120,-0.000460,-0.001445,-1.183413,-25.832632,0.015870,18.821001,0.919256,1.364007,-0.058921,-0.823534,-0.190020,-0.205489,0.271983,-0.013527,-0.034203,0.031273,-0.770449,-0.173118,-0.153047,0.265325,-0.011472,-0.034845,0.031158,-0.053103,-0.016847,-0.052460,0.006650,-0.002055,0.000645,0.000115,0.000018,-0.000055,0.000018,0.000008,0.000000,-0.000002,-0.000000,0.000000,-25.204810,0.000173,18.518691,0.802098,1.665048,0.000010,-0.453577,-0.102409,-0.063142,0.182932,0.012849,-0.064940,-0.009582,-0.316872,-0.070709,-0.089904,0.082393,-0.024321,0.030094,0.040741
0.045000,-0.000007,-0.000004,-0.000009,-1.570793,-0.000017,1.570802,-0.785280,0.000751,0.000165,0.000098,-1.571102,-0.000272,1.571236,-0.785083,-0.000477,-0.000263,-0.000573,-0.000205,-0.001145,0.000778,0.001329,0.003865,0.000219,0.000834,-0.001824,-0.000157,-0.000777,0.000292,-1.159609,-25.808828,0.015870,18.844805,0.925664,1.376825,-0.092796,-0.726225,-0.142860,-0.187723,0.272846,-0.009143,-0.025637,0.005812,-0.671952,-0.125616,-0.134108,0.266045,-0.007043,-0.026295,0.005695,-0.054277,-0.017219,-0.053619,0.006797,-0.002100,0.000659,0.000117,0.000004,-0.000024,0.000004,0.000004,-0.000000,-0.000001,-0.000000,-0.000000,-25.204770,0.000172,18.518701,0.802099,1.665048,0.000009,-0.454825,-0.101561,-0.063794,0.185106,0.012722,-0.065154,-0.009864,-0.217127,-0.024055,-0.070314,0.080939,-0.019765,0.038859,0.015560
0.046000,-0.000008,-0.000004,-0.000009,-1.570793,-0.000018,1.570803,-0.785279,0.000756,0.000162,0.000096,-1.571104,-0.000274,1.571237,-0.785083,-0.000499,-0.000274,-0.000598,-0.000214,-0.001196,0.000812,0.001389,0.003510,-0.001061,-0.000001,-0.001801,-0.000105,-0.000514,0.000670,-1.183413,-25.757254,0.039674,18.868608,0.925664,1.376825,-0.105613,-0.713923,-0.077829,-0.147887,0.272699,-0.011188,-0.031379,0.001139,-0.658468,-0.060225,-0.093104,0.265754,-0.009042,-0.032052,0.001019,-0.055449,-0.017591,-0.054778,0.006944,-0.002146,0.000673,0.000120,-0.000005,-0.000012,-0.000005,0.000001,-0.000000,-0.000001,-0.000000,-0.000000,-25.204657,0.000168,18.518697,0.802097,1.665049,0.000010,-0.458056,-0.099550,-0.063248,0.186413,0.012788,-0.065216,-0.009762,-0.200413,0.039325,-0.029856,0.079341,-0.021830,0.033164,0.010781
0.047000,-0.000008,-0.000005,-0.000010,-1.570794,-0.000020,1.570803,-0.785277,0.000762,0.000163,0.000098,-1.571110,-0.000274,1.571241,-0.785084,-0.000520,-0.000286,-0.000624,-0.000223,-0.001249,0.000848,0.001449,0.003735,-0.000150,0.000556,-0.002428,0.000167,-0.000340,-0.000536,-1.231020,-25.781057,0.015870,18.920183,0.919256,1.376825,-0.079063,-0.731693,-0.125495,-0.179602,0.307171,-0.017775,-0.035245,0.020238,-0.675076,-0.107511,-0.123670,0.300078,-0.015584,-0.035932,0.020116,-0.056620,-0.017963,-0.055934,0.007090,-0.002191,0.000688,0.000122,0.000002,-0.000021,0.000002,0.000003,-0.000000,-0.000001,-0.000000,-0.000000,-25.204740,0.000169,18.518731,0.802097,1.665047,0.000009,-0.462289,-0.100720,-0.064652,0.189837,0.012732,-0.065628,-0.009667,-0.212786,-0.006791,-0.059018,0.110241,-0.028316,0.029696,0.029783
0.048000,-0.000009,-0.000005,-0.000010,-1.570794,-0.000021,1.570804,-0.785276,0.000766,0.000165,0.000100,-1.571111,-0.000275,1.571242,-0.785082,-0.000542,-0.000298,-0.000651,-0.000233,-0.001302,0.000884,0.001511,0.005293,0.000549,0.001020,-0.001635,0.000111,-0.000225,-0.000120,-1.207216,-25.808828,-0.011901,18.920183,0.919256,1.376825,-0.085471,-0.814353,-0.162827,-0.206856,0.267495,-0.017817,-0.037263,0.014917,-0.756572,-0.144451,-0.149776,0.260252,-0.015581,-0.037964,0.014792,-0.057790,-0.018334,-0.057090,0.007237,-0.002236,0.000702,0.000125,0.000009,-0.000042,0.000009,0.000007,0.000000,-0.000002,-0.000000,-0.000000,-25.204810,0.000172,18.518744,0.802097,1.665046,0.000009,-0.464803,-0.102065,-0.066216,0.190161,0.012682,-0.065678,-0.009670,-0.291769,-0.042386,-0.083560,0.070091,-0.028263,0.027714,0.024462
0.049000,-0.000009,-0.000005,-0.000011,-1.570794,-0.000022,1.570805,-0.785274,0.000775,0.000163,0.000098,-1.571109,-0.000275,1.571242,-0.785081,-0.000565,-0.000311,-0.000678,-0.000243,-0.001356,0.000921,0.001574,0.005713,-0.000283,0.000031,-0.000545,0.000074,-0.000420,0.000191,-1.282595,-25.781057,0.015870,18.896379,0.919256,1.384149,-0.092796,-0.843507,-0.121186,-0.159125,0.211675,-0.018265,-0.031260,0.011215,-0.784548,-0.102449,-0.100879,0.204287,-0.015983,-0.031974,0.011088,-0.058958,-0.018704,-0.058243,0.007383,-0.002282,0.000716,0.000127,-0.000002,-0.000033,-0.000002,0.000005,-0.000000,-0.000001,-0.000000,0.000000,-25.204738,0.000169,18.518729,0.802097,1.665048,0.000010,-0.470654,-0.101078,-0.065449,0.189170,0.012620,-0.065480,-0.009647,-0.313894,-0.001371,-0.035430,0.015117,-0.028604,0.033506,0.020735
0.050000,-0.000010,-0.000005,-0.000012,-1.570794,-0.000024,1.570806,-0.785273,0.000781,0.000162,0.000098,-1.571111,-0.000276,1.571243,-0.785086,-0.000588,-0.000323,-0.000706,-0.000252,-0.001411,0.000958,0.001638,0.007275,-0.000746,0.000020,-0.000372,-0.000391,-0.000007,-0.001364,-1.282595,-25.757254,0.015870,18.896379,0.931157,1.376825,-0.052512,-0.927614,-0.098279,-0.161575,0.203885,-0.010107,-0.040615,0.035815,-0.867480,-0.079153,-0.102169,0.196348,-0.007780,-0.041343,0.035685,-0.060124,-0.019074,-0.059396,0.007529,-0.002327,0.000730,0.000130,-0.000010,-0.000052,-0.000010,0.000009,-0.000000,-0.000002,-0.000000,0.000000,-25.204690,0.000168,18.518732,0.802097,1.665048,0.000010,-0.474338,-0.100266,-0.065865,0.190360,0.012619,-0.065481,-0.009348,-0.393142,0.021114,-0.036304,0.005988,-0.020399,0.024138,0.045033
0.051000,-0.000010,-0.000006,-0.000013,-1.570794,-0.000025,1.570807,-0.785271,0.000779,0.000165,0.000102,-1.571110,-0.000275,1.571245,-0.785083,-0.000612,-0.000336,-0.000734,-0.000262,-0.001468,0.000996,0.001703,0.003586,0.000709,0.001220,0.000395,-0.000058,-0.000275,0.000074,-1.207216,-25.808828,-0.035705,18.868608,0.925664,1.384149,-0.079063,-0.745076,-0.174385,-0.226707,0.164296,-0.018060,-0.033158,0.015161,-0.683791,-0.154919,-0.166165,0.156617,-0.015688,-0.033901,0.015029,-0.061289,-0.019444,-0.060547,0.007675,-0.002372,0.000744,0.000132,0.000004,-0.000023,0.000004,0.000004,0.000000,-0.000001,-0.000000,-0.000000,-25.204809,0.000172,18.518744,0.802097,1.665048,0.000010,-0.473915,-0.102636,-0.068469,0.189483,0.012517,-0.065696,-0.009413,-0.209877,-0.052283,-0.097696,-0.032865,-0.028205,0.031794,0.024442
0.052000,-0.000011,-0.000006,-0.000013,-1.570795,-0.000027,1.570808,-0.785269,0.000785,0.000171,0.000098,-1.571116,-0.000275,1.571246,-0.785083,-0.000636,-0.000350,-0.000763,-0.000273,-0.001525,0.001035,0.001770,0.003322,0.001679,-0.000393,-0.000948,0.000199,-0.000183,0.000049,-1.231020,-25.860403,0.015870,18.920183,0.919256,1.384149,-0.079063,-0.737682,-0.227557,-0.146909,0.234523,-0.024495,-0.034487,0.016620,-0.675241,-0.207733,-0.085225,0.226703,-0.022078,-0.035245,0.016485,-0.062453,-0.019813,-0.061697,0.007821,-0.002417,0.000758,0.000135,0.000012,-0.000011,0.000012,-0.000000,0.000000,-0.000001,-0.000000,-0.000000,-25.205038,0.000177,18.518794,0.802097,1.665041,0.000009,-0.477366,-0.106292,-0.066747,0.192930,0.012407,-0.065705,-0.009327,-0.197875,-0.101442,-0.018478,0.033773,-0.034485,0.030460,0.025812
0.053000,-0.000012,-0.000006,-0.000014,-1.570795,-0.000028,1.570809,-0.785267,0.000791,0.000165,0.000102,-1.571118,-0.000274,1.571246,-0.785085,-0.000660,-0.000363,-0.000792,-0.000283,-0.001584,0.001075,0.001838,0.003702,-0.001293,0.000944,-0.000079,0.000336,-0.000359,-0.000713,-1.282595,-25.757254,-0.035705,18.896379,0.913762,1.390558,-0.058921,-0.763616,-0.076273,-0.219054,0.191289,-0.028563,-0.028870,0.029280,-0.699991,-0.056070,-0.156200,0.183320,-0.026100,-0.029642,0.029143,-0.063615,-0.020182,-0.062845,0.007966,-0.002462,0.000773,0.000137,-0.000009,-0.000021,-0.000009,0.000003,-0.000000,-0.000001,-0.000000,-0.000000,-25.204813,0.000171,18.518772,0.802098,1.665044,0.000009,-0.481897,-0.102588,-0.069385,0.193527,0.012298,-0.065493,-0.009125,-0.218094,0.046518,-0.086816,-0.010207,-0.038399,0.035852,0.038267
