timestamp,desired_x,desired_y,desired_z,actual_x,actual_y,actual_z,commanded_x,commanded_y,commanded_z,error_x,error_y,error_z,error_norm,q_d0,q_d1,q_d2,q_d3,q_d4,q_d5,q_d6,q0,q1,q2,q3,q4,q5,q6,tau0,tau1,tau2,tau3,tau4,tau5,tau6
0.704000,0.311150,0.000118,0.590251,0.310749,0.000405,0.589735,0.311110,0.000118,0.590251,0.000401,-0.000287,0.000516,0.000714,0.000564,-0.772141,-0.000080,-2.348685,-0.000233,1.576701,0.785537,0.001517,-0.772948,-0.000096,-2.350081,-0.000257,1.575477,0.785555,-1.159609,-1.751211,-0.595092,18.793230,0.806646,1.924310,-0.072654
0.705000,0.311166,0.000118,0.590251,0.310764,0.000406,0.589739,0.311125,0.000118,0.590251,0.000402,-0.000288,0.000512,0.000712,0.000564,-0.772092,-0.000080,-2.348656,-0.000233,1.576721,0.785537,0.001519,-0.772901,-0.000096,-2.350045,-0.000258,1.575497,0.785555,-1.159609,-1.675832,-0.595092,18.717852,0.812139,1.911493,-0.072654
0.706000,0.311182,0.000118,0.590251,0.310780,0.000405,0.589737,0.311141,0.000118,0.590251,0.000402,-0.000287,0.000515,0.000714,0.000564,-0.772042,-0.000080,-2.348627,-0.000233,1.576742,0.785537,0.001519,-0.772851,-0.000098,-2.350021,-0.000257,1.575517,0.785556,-1.159609,-1.652029,-0.595092,18.793230,0.806646,1.911493,-0.079063
0.707000,0.311198,0.000118,0.590251,0.310795,0.000407,0.589739,0.311157,0.000118,0.590251,0.000403,-0.000288,0.000512,0.000713,0.000564,-0.771992,-0.000080,-2.348599,-0.000233,1.576763,0.785537,0.001521,-0.772804,-0.000097,-2.349989,-0.000257,1.575537,0.785554,-1.183413,-1.624258,-0.622863,18.745623,0.806646,1.898675,-0.066245
0.708000,0.311214,0.000118,0.590251,0.310811,0.000406,0.589738,0.311173,0.000118,0.590251,0.000403,-0.000288,0.000513,0.000713,0.000564,-0.771942,-0.000080,-2.348570,-0.000233,1.576784,0.785537,0.001517,-0.772752,-0.000095,-2.349960,-0.000258,1.575557,0.785550,-1.131838,-1.675832,-0.622863,18.745623,0.812139,1.891351,-0.025962
0.709000,0.311230,0.000118,0.590251,0.310827,0.000407,0.589741,0.311189,0.000118,0.590251,0.000403,-0.000288,0.000511,0.000712,0.000564,-0.771892,-0.000080,-2.348541,-0.000233,1.576805,0.785537,0.001521,-0.772704,-0.000096,-2.349927,-0.000257,1.575577,0.785552,-1.183413,-1.675832,-0.595092,18.717852,0.806646,1.884942,-0.046104
0.710000,0.311246,0.000118,0.590251,0.310843,0.000408,0.589739,0.311205,0.000118,0.590251,0.000403,-0.000289,0.000512,0.000713,0.000564,-0.771842,-0.000080,-2.348512,-0.000233,1.576826,0.785537,0.001521,-0.772652,-0.000094,-2.349900,-0.000257,1.575596,0.785555,-1.183413,-1.727407,-0.646667,18.745623,0.806646,1.891351,-0.072654
0.711000,0.311262,0.000118,0.590251,0.310859,0.000407,0.589738,0.311220,0.000118,0.590251,0.000403,-0.000288,0.000513,0.000713,0.000564,-0.771792,-0.000080,-2.348482,-0.000233,1.576847,0.785537,0.001521,-0.772597,-0.000096,-2.349869,-0.000258,1.575611,0.785557,-1.183413,-1.854360,-0.595092,18.745623,0.812139,1.898675,-0.092796
0.712000,0.311278,0.000118,0.590251,0.310876,0.000407,0.589735,0.311236,0.000118,0.590251,0.000402,-0.000288,0.000516,0.000715,0.000564,-0.771742,-0.000080,-2.348453,-0.000233,1.576868,0.785537,0.001521,-0.772542,-0.000096,-2.349842,-0.000259,1.575630,0.785556,-1.183413,-2.005117,-0.595092,18.793230,0.818548,1.891351,-0.085471
0.713000,0.311294,0.000118,0.590251,0.310892,0.000406,0.589735,0.311252,0.000118,0.590251,0.000402,-0.000288,0.000517,0.000715,0.000564,-0.771691,-0.000080,-2.348424,-0.000233,1.576889,0.785537,0.001519,-0.772491,-0.000098,-2.349813,-0.000253,1.575646,0.785554,-1.159609,-2.084463,-0.595092,18.821001,0.800237,1.884942,-0.066245
0.714000,0.311310,0.000118,0.590251,0.310908,0.000406,0.589731,0.311268,0.000118,0.590251,0.000402,-0.000288,0.000520,0.000718,0.000564,-0.771641,-0.000080,-2.348395,-0.000233,1.576911,0.785537,0.001519,-0.772435,-0.000096,-2.349787,-0.000256,1.575662,0.785558,-1.159609,-2.211416,-0.595092,18.868608,0.800237,1.898675,-0.099204
0.715000,0.311326,0.000118,0.590251,0.310923,0.000409,0.589731,0.311284,0.000118,0.590251,0.000403,-0.000290,0.000521,0.000720,0.000564,-0.771590,-0.000080,-2.348365,-0.000233,1.576932,0.785537,0.001521,-0.772386,-0.000092,-2.349758,-0.000256,1.575675,0.785553,-1.183413,-2.211416,-0.646667,18.896379,0.800237,1.924310,-0.058921
0.716000,0.311342,0.000118,0.590251,0.310938,0.000406,0.589730,0.311301,0.000118,0.590251,0.000404,-0.000288,0.000521,0.000720,0.000564,-0.771539,-0.000080,-2.348336,-0.000233,1.576953,0.785537,0.001521,-0.772336,-0.000098,-2.349728,-0.000257,1.575689,0.785557,-1.183413,-2.262991,-0.595092,18.896379,0.800237,1.938043,-0.092796
0.717000,0.311359,0.000118,0.590251,0.310954,0.000410,0.589730,0.311317,0.000118,0.590251,0.000404,-0.000291,0.000521,0.000721,0.000564,-0.771488,-0.000080,-2.348306,-0.000233,1.576974,0.785537,0.001523,-0.772284,-0.000091,-2.349697,-0.000257,1.575705,0.785557,-1.207216,-2.286794,-0.670470,18.896379,0.800237,1.924310,-0.092796
0.718000,0.311375,0.000118,0.590251,0.310969,0.000408,0.589727,0.311333,0.000118,0.590251,0.000406,-0.000289,0.000524,0.000723,0.000564,-0.771437,-0.000080,-2.348277,-0.000233,1.576996,0.785537,0.001521,-0.772235,-0.000094,-2.349674,-0.000257,1.575721,0.785558,-1.183413,-2.235220,-0.622863,19.019365,0.806646,1.905084,-0.099204
0.719000,0.311391,0.000118,0.590251,0.310985,0.000408,0.589728,0.311349,0.000118,0.590251,0.000406,-0.000290,0.000524,0.000723,0.000564,-0.771386,-0.000080,-2.348247,-0.000233,1.577017,0.785537,0.001523,-0.772183,-0.000094,-2.349642,-0.000258,1.575737,0.785556,-1.207216,-2.211416,-0.622863,19.019365,0.812139,1.917901,-0.079063
0.720000,0.311407,0.000118,0.590251,0.311002,0.000409,0.589725,0.311365,0.000118,0.590251,0.000406,-0.000290,0.000526,0.000725,0.000564,-0.771335,-0.000080,-2.348217,-0.000233,1.577039,0.785537,0.001521,-0.772127,-0.000092,-2.349614,-0.000257,1.575752,0.785555,-1.183413,-2.235220,-0.646667,19.070940,0.806646,1.924310,-0.072654
0.721000,0.311424,0.000118,0.590251,0.311018,0.000408,0.589725,0.311381,0.000118,0.590251,0.000406,-0.000290,0.000527,0.000725,0.000564,-0.771284,-0.000080,-2.348187,-0.000233,1.577060,0.785537,0.001521,-0.772073,-0.000094,-2.349582,-0.000258,1.575767,0.785555,-1.183413,-2.235220,-0.622863,19.098711,0.812139,1.924310,-0.072654
0.722000,0.311440,0.000118,0.590251,0.311035,0.000408,0.589722,0.311398,0.000118,0.590251,0.000406,-0.000290,0.000529,0.000727,0.000564,-0.771232,-0.000080,-2.348157,-0.000233,1.577082,0.785537,0.001519,-0.772019,-0.000092,-2.349554,-0.000258,1.575783,0.785554,-1.159609,-2.235220,-0.646667,19.174089,0.812139,1.911493,-0.066245
0.723000,0.311457,0.000118,0.590251,0.311051,0.000409,0.589722,0.311414,0.000118,0.590251,0.000405,-0.000290,0.000530,0.000727,0.000564,-0.771181,-0.000080,-2.348127,-0.000233,1.577103,0.785537,0.001523,-0.771962,-0.000094,-2.349520,-0.000258,1.575796,0.785552,-1.207216,-2.262991,-0.622863,19.174089,0.812139,1.950860,-0.046104
0.724000,0.311473,0.000118,0.590251,0.311068,0.000406,0.589722,0.311431,0.000118,0.590251,0.000405,-0.000288,0.000530,0.000726,0.000564,-0.771129,-0.000080,-2.348097,-0.000233,1.577125,0.785537,0.001519,-0.771906,-0.000098,-2.349486,-0.000257,1.575808,0.785551,-1.159609,-2.235220,-0.595092,19.122515,0.800237,1.977411,-0.039695
0.725000,0.311490,0.000118,0.590251,0.311086,0.000407,0.589718,0.311447,0.000118,0.590251,0.000404,-0.000288,0.000533,0.000728,0.000564,-0.771078,-0.000080,-2.348067,-0.000233,1.577147,0.785537,0.001519,-0.771848,-0.000096,-2.349458,-0.000257,1.575826,0.785553,-1.159609,-2.211416,-0.595092,19.174089,0.806646,1.983819,-0.052512
0.726000,0.311506,0.000118,0.590251,0.311103,0.000407,0.589717,0.311463,0.000118,0.590251,0.000403,-0.000288,0.000534,0.000729,0.000564,-0.771026,-0.000080,-2.348037,-0.000233,1.577168,0.785537,0.001521,-0.771791,-0.000098,-2.349425,-0.000257,1.575841,0.785556,-1.183413,-2.183645,-0.571288,19.098711,0.806646,1.990228,-0.085471
0.727000,0.311523,0.000118,0.590251,0.311120,0.000408,0.589713,0.311480,0.000118,0.590251,0.000402,-0.000289,0.000538,0.000732,0.000564,-0.770974,-0.000080,-2.348007,-0.000233,1.577190,0.785537,0.001519,-0.771733,-0.000094,-2.349398,-0.000257,1.575856,0.785555,-1.159609,-2.159841,-0.622863,19.122515,0.806646,1.983819,-0.072654
0.728000,0.311539,0.000118,0.590251,0.311137,0.000408,0.589713,0.311496,0.000118,0.590251,0.000402,-0.000290,0.000539,0.000732,0.000564,-0.770922,-0.000080,-2.347977,-0.000233,1.577212,0.785537,0.001523,-0.771676,-0.000096,-2.349365,-0.000257,1.575871,0.785556,-1.207216,-2.132070,-0.595092,19.019365,0.806646,1.977411,-0.085471
0.729000,0.311556,0.000118,0.590251,0.311153,0.000408,0.589713,0.311513,0.000118,0.590251,0.000403,-0.000290,0.000538,0.000732,0.000564,-0.770869,-0.000080,-2.347946,-0.000233,1.577234,0.785537,0.001521,-0.771627,-0.000094,-2.349335,-0.000256,1.575893,0.785555,-1.183413,-1.981313,-0.622863,18.971758,0.794744,1.944452,-0.072654
0.730000,0.311573,0.000118,0.590251,0.311170,0.000407,0.589710,0.311529,0.000118,0.590251,0.000403,-0.000288,0.000542,0.000734,0.000564,-0.770817,-0.000080,-2.347916,-0.000233,1.577256,0.785537,0.001521,-0.771570,-0.000098,-2.349308,-0.000257,1.575908,0.785553,-1.183413,-1.905935,-0.595092,18.920183,0.800237,1.944452,-0.052512
0.731000,0.311589,0.000118,0.590251,0.311187,0.000408,0.589705,0.311546,0.000118,0.590251,0.000402,-0.000290,0.000547,0.000738,0.000564,-0.770765,-0.000080,-2.347886,-0.000233,1.577278,0.785537,0.001522,-0.771512,-0.000094,-2.349284,-0.000257,1.575925,0.785552,-1.159609,-1.854360,-0.622863,18.896379,0.800237,1.924310,-0.046104
0.732000,0.311606,0.000118,0.590251,0.311204,0.000406,0.589703,0.311563,0.000118,0.590251,0.000402,-0.000288,0.000548,0.000738,0.000564,-0.770712,-0.000080,-2.347855,-0.000233,1.577300,0.785537,0.001520,-0.771457,-0.000098,-2.349254,-0.000258,1.575943,0.785555,-1.159609,-1.802786,-0.571288,18.793230,0.812139,1.924310,-0.072654
0.733000,0.311623,0.000118,0.590251,0.311221,0.000406,0.589701,0.311579,0.000118,0.590251,0.000402,-0.000287,0.000551,0.000740,0.000564,-0.770659,-0.000080,-2.347824,-0.000233,1.577322,0.785537,0.001518,-0.771403,-0.000098,-2.349228,-0.000257,1.575963,0.785553,-1.131838,-1.802786,-0.595092,18.769426,0.800237,1.905084,-0.058921
0.734000,0.311640,0.000118,0.590251,0.311238,0.000407,0.589697,0.311596,0.000118,0.590251,0.000401,-0.000288,0.000554,0.000743,0.000564,-0.770607,-0.000080,-2.347794,-0.000233,1.577344,0.785537,0.001518,-0.771346,-0.000095,-2.349201,-0.000258,1.575980,0.785556,-1.131838,-1.878164,-0.646667,18.745623,0.812139,1.924310,-0.079063
0.735000,0.311656,0.000118,0.590251,0.311255,0.000408,0.589696,0.311613,0.000118,0.590251,0.000402,-0.000289,0.000556,0.000744,0.000563,-0.770554,-0.000080,-2.347763,-0.000233,1.577366,0.785537,0.001523,-0.771293,-0.000097,-2.349171,-0.000257,1.575999,0.785554,-1.207216,-1.905935,-0.595092,18.717852,0.800237,1.931634,-0.066245
0.736000,0.311673,0.000118,0.590251,0.311272,0.000405,0.589690,0.311630,0.000118,0.590251,0.000401,-0.000286,0.000561,0.000747,0.000563,-0.770501,-0.000080,-2.347732,-0.000233,1.577388,0.785536,0.001520,-0.771234,-0.000102,-2.349149,-0.000258,1.576016,0.785556,-1.131838,-2.005117,-0.543517,18.769426,0.812139,1.944452,-0.079063
0.737000,0.311690,0.000118,0.590251,0.311288,0.000408,0.589692,0.311647,0.000118,0.590251,0.000403,-0.000289,0.000559,0.000747,0.000563,-0.770448,-0.000080,-2.347701,-0.000233,1.577410,0.785536,0.001522,-0.771185,-0.000096,-2.349115,-0.000257,1.576035,0.785556,-1.183413,-2.005117,-0.595092,18.717852,0.806646,1.924310,-0.079063
0.738000,0.311707,0.000118,0.590251,0.311305,0.000408,0.589687,0.311663,0.000118,0.590251,0.000402,-0.000290,0.000564,0.000751,0.000563,-0.770395,-0.000080,-2.347670,-0.000233,1.577432,0.785536,0.001521,-0.771128,-0.000094,-2.349091,-0.000257,1.576054,0.785553,-1.183413,-2.108267,-0.622863,18.821001,0.800237,1.944452,-0.058921
0.739000,0.311724,0.000118,0.590251,0.311321,0.000404,0.589687,0.311680,0.000118,0.590251,0.000404,-0.000286,0.000564,0.000750,0.000563,-0.770341,-0.000080,-2.347639,-0.000233,1.577455,0.785536,0.001518,-0.771079,-0.000101,-2.349062,-0.000257,1.576074,0.785553,-1.131838,-2.084463,-0.543517,18.896379,0.800237,1.944452,-0.058921
0.740000,0.311741,0.000118,0.590251,0.311336,0.000407,0.589688,0.311697,0.000118,0.590251,0.000405,-0.000289,0.000564,0.000752,0.000563,-0.770288,-0.000080,-2.347608,-0.000233,1.577477,0.785536,0.001520,-0.771029,-0.000096,-2.349033,-0.000254,1.576094,0.785552,-1.159609,-2.032888,-0.595092,18.971758,0.806646,1.964593,-0.046104
0.741000,0.311758,0.000118,0.590251,0.311354,0.000407,0.589683,0.311714,0.000118,0.590251,0.000404,-0.000288,0.000568,0.000754,0.000563,-0.770234,-0.000080,-2.347577,-0.000233,1.577500,0.785536,0.001519,-0.770970,-0.000098,-2.349007,-0.000256,1.576114,0.785552,-1.159609,-2.132070,-0.571288,19.070940,0.806646,1.964593,-0.046104
0.742000,0.311775,0.000118,0.590251,0.311372,0.000406,0.589680,0.311731,0.000118,0.590251,0.000404,-0.000288,0.000571,0.000756,0.000563,-0.770181,-0.000080,-2.347546,-0.000233,1.577522,0.785536,0.001518,-0.770913,-0.000097,-2.348980,-0.000253,1.576135,0.785557,-1.131838,-2.183645,-0.571288,19.174089,0.800237,1.983819,-0.092796
0.743000,0.311793,0.000118,0.590251,0.311389,0.000407,0.589677,0.311748,0.000118,0.590251,0.000403,-0.000289,0.000574,0.000759,0.000563,-0.770127,-0.000080,-2.347515,-0.000233,1.577544,0.785536,0.001519,-0.770857,-0.000096,-2.348954,-0.000256,1.576158,0.785559,-1.159609,-2.235220,-0.622863,19.273272,0.806646,1.990228,-0.079063
0.744000,0.311810,0.000118,0.590251,0.311406,0.000405,0.589677,0.311765,0.000118,0.590251,0.000403,-0.000287,0.000575,0.000758,0.000563,-0.770073,-0.000080,-2.347483,-0.000233,1.577567,0.785536,0.001516,-0.770802,-0.000099,-2.348921,-0.000258,1.576176,0.785558,-1.108034,-2.262991,-0.595092,19.297075,0.812139,2.010370,-0.058921
0.745000,0.311827,0.000118,0.590251,0.311424,0.000405,0.589676,0.311783,0.000118,0.590251,0.000403,-0.000286,0.000576,0.000759,0.000563,-0.770019,-0.000080,-2.347452,-0.000233,1.577590,0.785536,0.001518,-0.770748,-0.000100,-2.348892,-0.000257,1.576199,0.785556,-1.131838,-2.262991,-0.543517,19.348650,0.806646,2.010370,-0.072654
0.746000,0.311844,0.000118,0.590251,0.311441,0.000407,0.589675,0.311800,0.000118,0.590251,0.000403,-0.000289,0.000577,0.000761,0.000563,-0.769965,-0.000080,-2.347420,-0.000233,1.577612,0.785536,0.001519,-0.770694,-0.000096,-2.348864,-0.000257,1.576224,0.785553,-1.159609,-2.235220,-0.595092,19.372454,0.806646,2.023187,-0.052512
0.747000,0.311861,0.000118,0.590251,0.311459,0.000405,0.589670,0.311817,0.000118,0.590251,0.000402,-0.000287,0.000581,0.000763,0.000563,-0.769911,-0.000080,-2.347389,-0.000233,1.577635,0.785536,0.001516,-0.770634,-0.000098,-2.348838,-0.000257,1.576247,0.785553,-1.108034,-2.235220,-0.595092,19.424028,0.806646,2.016778,-0.052512
0.748000,0.311879,0.000118,0.590251,0.311479,0.000404,0.589669,0.311834,0.000118,0.590251,0.000400,-0.000286,0.000582,0.000762,0.000563,-0.769856,-0.000080,-2.347357,-0.000233,1.577658,0.785536,0.001514,-0.770572,-0.000100,-2.348804,-0.000258,1.576271,0.785552,-1.084231,-2.235220,-0.543517,19.348650,0.812139,2.003961,-0.046104
0.749000,0.311896,0.000118,0.590251,0.311497,0.000406,0.589667,0.311851,0.000118,0.590251,0.000399,-0.000288,0.000584,0.000764,0.000563,-0.769802,-0.000080,-2.347325,-0.000233,1.577680,0.785536,0.001518,-0.770512,-0.000098,-2.348773,-0.000257,1.576293,0.785553,-1.131838,-2.211416,-0.571288,19.348650,0.800237,1.990228,-0.058921
0.750000,0.311914,0.000118,0.590251,0.311517,0.000405,0.589665,0.311869,0.000118,0.590251,0.000396,-0.000287,0.000586,0.000763,0.000563,-0.769747,-0.000080,-2.347294,-0.000233,1.577703,0.785536,0.001516,-0.770448,-0.000098,-2.348738,-0.000257,1.576316,0.785549,-1.108034,-2.235220,-0.595092,19.297075,0.806646,1.990228,-0.019553
0.751000,0.311931,0.000118,0.590251,0.311535,0.000404,0.589667,0.311886,0.000118,0.590251,0.000396,-0.000285,0.000585,0.000762,0.000563,-0.769693,-0.000080,-2.347262,-0.000233,1.577726,0.785536,0.001516,-0.770391,-0.000102,-2.348703,-0.000259,1.576340,0.785555,-1.108034,-2.159841,-0.543517,19.221697,0.818548,1.990228,-0.072654
0.752000,0.311948,0.000118,0.590251,0.311554,0.000405,0.589664,0.311903,0.000118,0.590251,0.000395,-0.000287,0.000588,0.000764,0.000563,-0.769638,-0.000080,-2.347230,-0.000233,1.577749,0.785536,0.001518,-0.770332,-0.000100,-2.348674,-0.000258,1.576361,0.785555,-1.131838,-2.108267,-0.571288,19.221697,0.812139,1.983819,-0.072654
0.753000,0.311966,0.000118,0.590251,0.311573,0.000406,0.589663,0.311921,0.000118,0.590251,0.000393,-0.000288,0.000589,0.000764,0.000563,-0.769583,-0.000080,-2.347198,-0.000233,1.577772,0.785536,0.001518,-0.770268,-0.000097,-2.348638,-0.000258,1.576383,0.785557,-1.131838,-2.108267,-0.595092,19.122515,0.812139,1.964593,-0.092796
0.754000,0.311983,0.000118,0.590251,0.311590,0.000406,0.589663,0.311938,0.000118,0.590251,0.000393,-0.000288,0.000589,0.000764,0.000563,-0.769528,-0.000080,-2.347166,-0.000233,1.577795,0.785536,0.001519,-0.770214,-0.000100,-2.348606,-0.000257,1.576402,0.785554,-1.159609,-2.005117,-0.571288,19.070940,0.800237,1.964593,-0.066245
0.755000,0.312001,0.000118,0.590251,0.311608,0.000407,0.589661,0.311956,0.000118,0.590251,0.000393,-0.000289,0.000591,0.000766,0.000563,-0.769473,-0.000080,-2.347134,-0.000233,1.577818,0.785536,0.001518,-0.770154,-0.000096,-2.348573,-0.000255,1.576418,0.785552,-1.131838,-1.957510,-0.595092,19.019365,0.812139,1.964593,-0.046104
0.756000,0.312019,0.000118,0.590251,0.311627,0.000407,0.589661,0.311973,0.000118,0.590251,0.000392,-0.000289,0.000591,0.000765,0.000563,-0.769418,-0.000080,-2.347102,-0.000233,1.577841,0.785536,0.001519,-0.770094,-0.000098,-2.348537,-0.000256,1.576437,0.785550,-1.159609,-1.929739,-0.571288,18.920183,0.806646,1.957269,-0.032371
0.757000,0.312036,0.000118,0.590251,0.311645,0.000406,0.589656,0.311991,0.000118,0.590251,0.000391,-0.000288,0.000595,0.000768,0.000563,-0.769362,-0.000080,-2.347069,-0.000233,1.577864,0.785536,0.001518,-0.770031,-0.000097,-2.348508,-0.000258,1.576452,0.785550,-1.131838,-1.957510,-0.571288,18.943987,0.812139,1.938043,-0.032371
0.758000,0.312054,0.000118,0.590251,0.311663,0.000407,0.589655,0.312008,0.000118,0.590251,0.000391,-0.000289,0.000596,0.000769,0.000563,-0.769307,-0.000080,-2.347037,-0.000233,1.577887,0.785536,0.001522,-0.769971,-0.000099,-2.348473,-0.000257,1.576468,0.785555,-1.159609,-1.981313,-0.543517,18.868608,0.800237,1.917901,-0.072654
0.759000,0.312072,0.000118,0.590251,0.311681,0.000407,0.589650,0.312026,0.000118,0.590251,0.000390,-0.000289,0.000601,0.000773,0.000563,-0.769251,-0.000080,-2.347005,-0.000233,1.577910,0.785536,0.001518,-0.769909,-0.000096,-2.348446,-0.000258,1.576482,0.785558,-1.131838,-2.005117,-0.595092,18.920183,0.812139,1.917901,-0.099204
0.760000,0.312089,0.000118,0.590251,0.311699,0.000406,0.589650,0.312044,0.000118,0.590251,0.000391,-0.000288,0.000601,0.000773,0.000563,-0.769196,-0.000080,-2.346972,-0.000233,1.577933,0.785536,0.001518,-0.769851,-0.000098,-2.348408,-0.000257,1.576491,0.785554,-1.131838,-1.981313,-0.595092,18.868608,0.806646,1.938043,-0.066245
0.761000,0.312107,0.000118,0.590251,0.311717,0.000408,0.589646,0.312061,0.000118,0.590251,0.000390,-0.000289,0.000606,0.000776,0.000563,-0.769140,-0.000080,-2.346940,-0.000233,1.577957,0.785536,0.001520,-0.769785,-0.000096,-2.348376,-0.000253,1.576499,0.785553,-1.159609,-2.084463,-0.595092,18.868608,0.800237,1.957269,-0.058921
0.762000,0.312125,0.000118,0.590251,0.311734,0.000408,0.589646,0.312079,0.000118,0.590251,0.000391,-0.000290,0.000605,0.000777,0.000563,-0.769084,-0.000080,-2.346907,-0.000233,1.577980,0.785536,0.001521,-0.769727,-0.000096,-2.348340,-0.000255,1.576508,0.785548,-1.183413,-2.108267,-0.595092,18.868608,0.794744,1.964593,-0.013145
0.763000,0.312143,0.000118,0.590251,0.311752,0.000408,0.589644,0.312097,0.000118,0.590251,0.000391,-0.000290,0.000607,0.000778,0.000563,-0.769028,-0.000080,-2.346875,-0.000233,1.578003,0.785536,0.001519,-0.769665,-0.000096,-2.348304,-0.000253,1.576520,0.785553,-1.159609,-2.211416,-0.595092,18.844805,0.800237,1.971002,-0.058921
0.764000,0.312161,0.000118,0.590251,0.311770,0.000408,0.589642,0.312115,0.000118,0.590251,0.000391,-0.000290,0.000609,0.000779,0.000563,-0.768972,-0.000080,-2.346842,-0.000233,1.578027,0.785536,0.001519,-0.769604,-0.000096,-2.348270,-0.000256,1.576530,0.785556,-1.159609,-2.310598,-0.595092,18.844805,0.800237,1.977411,-0.079063
0.765000,0.312179,0.000118,0.590251,0.311786,0.000410,0.589638,0.312132,0.000118,0.590251,0.000392,-0.000292,0.000614,0.000785,0.000563,-0.768916,-0.000080,-2.346809,-0.000233,1.578050,0.785536,0.001521,-0.769548,-0.000092,-2.348245,-0.000254,1.576544,0.785555,-1.183413,-2.338369,-0.646667,18.995562,0.806646,1.971002,-0.072654
0.766000,0.312197,0.000118,0.590251,0.311802,0.000409,0.589638,0.312150,0.000118,0.590251,0.000394,-0.000291,0.000613,0.000785,0.000563,-0.768859,-0.000080,-2.346776,-0.000233,1.578074,0.785536,0.001521,-0.769495,-0.000094,-2.348212,-0.000256,1.576556,0.785553,-1.183413,-2.310598,-0.622863,19.019365,0.806646,1.983819,-0.052512
0.767000,0.312215,0.000118,0.590251,0.311819,0.000408,0.589639,0.312168,0.000118,0.590251,0.000396,-0.000290,0.000613,0.000785,0.000563,-0.768803,-0.000080,-2.346743,-0.000233,1.578097,0.785536,0.001519,-0.769439,-0.000096,-2.348177,-0.000256,1.576571,0.785552,-1.159609,-2.362173,-0.622863,19.019365,0.794744,1.983819,-0.046104
0.768000,0.312233,0.000118,0.590251,0.311837,0.000407,0.589637,0.312186,0.000118,0.590251,0.000396,-0.000289,0.000614,0.000785,0.000563,-0.768746,-0.000080,-2.346710,-0.000233,1.578121,0.785536,0.001518,-0.769380,-0.000096,-2.348144,-0.000256,1.576588,0.785557,-1.131838,-2.437551,-0.595092,19.047136,0.794744,1.983819,-0.092796
0.769000,0.312251,0.000118,0.590251,0.311855,0.000410,0.589636,0.312204,0.000118,0.590251,0.000396,-0.000292,0.000615,0.000788,0.000563,-0.768690,-0.000080,-2.346677,-0.000233,1.578145,0.785536,0.001521,-0.769321,-0.000092,-2.348111,-0.000257,1.576606,0.785552,-1.183413,-2.489126,-0.646667,19.047136,0.800237,1.990228,-0.046104
0.770000,0.312269,0.000118,0.590251,0.311873,0.000409,0.589636,0.312222,0.000118,0.590251,0.000395,-0.000291,0.000616,0.000787,0.000563,-0.768633,-0.000080,-2.346644,-0.000233,1.578168,0.785536,0.001521,-0.769262,-0.000094,-2.348076,-0.000256,1.576628,0.785557,-1.183413,-2.540701,-0.622863,19.019365,0.794744,1.990228,-0.092796
0.771000,0.312287,0.000118,0.590251,0.311893,0.000409,0.589632,0.312240,0.000118,0.590251,0.000394,-0.000291,0.000620,0.000790,0.000562,-0.768576,-0.000080,-2.346611,-0.000233,1.578192,0.785536,0.001523,-0.769200,-0.000096,-2.348048,-0.000257,1.576651,0.785556,-1.183413,-2.592275,-0.622863,19.070940,0.806646,1.997552,-0.085471
0.772000,0.312305,0.000118,0.590251,0.311911,0.000407,0.589631,0.312258,0.000118,0.590251,0.000394,-0.000288,0.000621,0.000790,0.000562,-0.768519,-0.000080,-2.346578,-0.000233,1.578216,0.785536,0.001520,-0.769142,-0.000100,-2.348016,-0.000256,1.576673,0.785549,-1.159609,-2.592275,-0.543517,19.098711,0.794744,2.010370,-0.019553
0.773000,0.312323,0.000118,0.590251,0.311930,0.000410,0.589630,0.312276,0.000118,0.590251,0.000394,-0.000292,0.000622,0.000792,0.000562,-0.768462,-0.000080,-2.346545,-0.000233,1.578240,0.785535,0.001529,-0.769082,-0.000098,-2.347983,-0.000253,1.576697,0.785550,-1.258791,-2.592275,-0.595092,19.098711,0.800237,2.010370,-0.032371
0.774000,0.312342,0.000118,0.590251,0.311950,0.000409,0.589626,0.312294,0.000118,0.590251,0.000392,-0.000291,0.000626,0.000794,0.000562,-0.768404,-0.000080,-2.346511,-0.000233,1.578263,0.785535,0.001524,-0.769017,-0.000096,-2.347954,-0.000256,1.576723,0.785557,-1.207216,-2.592275,-0.595092,19.174089,0.800237,1.990228,-0.092796
0.775000,0.312360,0.000118,0.590251,0.311969,0.000409,0.589627,0.312313,0.000118,0.590251,0.000391,-0.000291,0.000625,0.000792,0.000562,-0.768347,-0.000080,-2.346478,-0.000233,1.578287,0.785535,0.001521,-0.768958,-0.000094,-2.347918,-0.000257,1.576750,0.785557,-1.183413,-2.516897,-0.622863,19.122515,0.806646,1.990228,-0.092796
0.776000,0.312378,0.000118,0.590251,0.311989,0.000409,0.589625,0.312331,0.000118,0.590251,0.000389,-0.000291,0.000627,0.000793,0.000562,-0.768290,-0.000080,-2.346444,-0.000233,1.578311,0.785535,0.001525,-0.768896,-0.000098,-2.347886,-0.000256,1.576777,0.785559,-1.231020,-2.465322,-0.595092,19.122515,0.794744,2.003961,-0.105613
