time,px,py,pz,vx,vy,vz,ax,ay,az
2.376000,0.199797,0.009018,0.000000,-0.003082,0.068288,0.000000,-0.038033,0.324492,0.000000
2.377000,0.199793,0.009086,0.000000,-0.003120,0.068612,0.000000,-0.038394,0.325043,0.000000
2.378000,0.199790,0.009155,0.000000,-0.003159,0.068938,0.000000,-0.038757,0.325593,0.000000
2.379000,0.199787,0.009224,0.000000,-0.003198,0.069263,0.000000,-0.039122,0.326141,0.000000
2.380000,0.199784,0.009294,0.000000,-0.003237,0.069590,0.000000,-0.039490,0.326687,0.000000
2.381000,0.199781,0.009364,0.000000,-0.003277,0.069917,0.000000,-0.039859,0.327232,0.000000
2.382000,0.199777,0.009434,0.000000,-0.003317,0.070244,0.000000,-0.040232,0.327775,0.000000
2.383000,0.199774,0.009504,0.000000,-0.003357,0.070572,0.000000,-0.040606,0.328316,0.000000
2.384000,0.199771,0.009575,0.000000,-0.003398,0.070901,0.000000,-0.040983,0.328855,0.000000
2.385000,0.199767,0.009646,0.000000,-0.003439,0.071230,0.000000,-0.041362,0.329392,0.000000
2.386000,0.199764,0.009717,0.000000,-0.003481,0.071560,0.000000,-0.041744,0.329928,0.000000
2.387000,0.199760,0.009789,0.000000,-0.003523,0.071890,0.000000,-0.042128,0.330461,0.000000
2.388000,0.199757,0.009861,0.000000,-0.003565,0.072221,0.000000,-0.042514,0.330993,0.000000
2.389000,0.199753,0.009933,0.000000,-0.003608,0.072552,0.000000,-0.042903,0.331523,0.000000
2.390000,0.199750,0.010006,0.000000,-0.003651,0.072884,0.000000,-0.043294,0.332052,0.000000
2.391000,0.199746,0.010079,0.000000,-0.003694,0.073216,0.000000,-0.043687,0.332578,0.000000
2.392000,0.199742,0.010153,0.000000,-0.003738,0.073549,0.000000,-0.044083,0.333103,0.000000
2.393000,0.199738,0.010226,0.000000,-0.003783,0.073882,0.000000,-0.044481,0.333626,0.000000
2.394000,0.199735,0.010300,0.000000,-0.003827,0.074216,0.000000,-0.044882,0.334147,0.000000
2.395000,0.199731,0.010375,0.000000,-0.003872,0.074551,0.000000,-0.045285,0.334666,0.000000
2.396000,0.199727,0.010449,0.000000,-0.003918,0.074885,0.000000,-0.045691,0.335184,0.000000
2.397000,0.199723,0.010524,0.000000,-0.003964,0.075221,0.000000,-0.046099,0.335699,0.000000
2.398000,0.199719,0.010600,0.000000,-0.004010,0.075557,0.000000,-0.046509,0.336213,0.000000
2.399000,0.199715,0.010676,0.000000,-0.004057,0.075893,0.000000,-0.046922,0.336725,0.000000
2.400000,0.199711,0.010752,0.000000,-0.004104,0.076230,0.000000,-0.047337,0.337235,0.000000
2.401000,0.199707,0.010828,0.000000,-0.004151,0.076568,0.000000,-0.047755,0.337743,0.000000
2.402000,0.199702,0.010905,0.000000,-0.004199,0.076906,0.000000,-0.048175,0.338250,0.000000
2.403000,0.199698,0.010982,0.000000,-0.004248,0.077244,0.000000,-0.048598,0.338754,0.000000
2.404000,0.199694,0.011059,0.000000,-0.004297,0.077583,0.000000,-0.049023,0.339257,0.000000
2.405000,0.199690,0.011137,0.000000,-0.004346,0.077923,0.000000,-0.049450,0.339758,0.000000
2.406000,0.199685,0.011215,0.000000,-0.004396,0.078263,0.000000,-0.049880,0.340256,0.000000
2.407000,0.199681,0.011294,0.000000,-0.004446,0.078603,0.000000,-0.050313,0.340754,0.000000
2.408000,0.199676,0.011372,0.000000,-0.004496,0.078944,0.000000,-0.050748,0.341249,0.000000
2.409000,0.199672,0.011451,0.000000,-0.004547,0.079286,0.000000,-0.051186,0.341742,0.000000
2.410000,0.199667,0.011531,0.000000,-0.004599,0.079628,0.000000,-0.051626,0.342234,0.000000
2.411000,0.199663,0.011611,0.000000,-0.004650,0.079970,0.000000,-0.052068,0.342723,0.000000
2.412000,0.199658,0.011691,0.000000,-0.004703,0.080313,0.000000,-0.052514,0.343211,0.000000
2.413000,0.199653,0.011771,0.000000,-0.004755,0.080657,0.000000,-0.052961,0.343697,0.000000
2.414000,0.199649,0.011852,0.000000,-0.004809,0.081001,0.000000,-0.053411,0.344181,0.000000
2.415000,0.199644,0.011933,0.000000,-0.004862,0.081345,0.000000,-0.053864,0.344663,0.000000
2.416000,0.199639,0.012015,0.000000,-0.004916,0.081690,0.000000,-0.054319,0.345143,0.000000
2.417000,0.199634,0.012097,0.000000,-0.004971,0.082035,0.000000,-0.054777,0.345621,0.000000
2.418000,0.199629,0.012179,0.000000,-0.005026,0.082381,0.000000,-0.055238,0.346097,0.000000
2.419000,0.199624,0.012261,0.000000,-0.005081,0.082728,0.000000,-0.055700,0.346571,0.000000
2.420000,0.199619,0.012344,0.000000,-0.005137,0.083074,0.000000,-0.056166,0.347044,0.000000
2.421000,0.199614,0.012428,0.000000,-0.005194,0.083422,0.000000,-0.056634,0.347514,0.000000
2.422000,0.199608,0.012511,0.000000,-0.005251,0.083769,0.000000,-0.057105,0.347983,0.000000
2.423000,0.199603,0.012595,0.000000,-0.005308,0.084118,0.000000,-0.057578,0.348450,0.000000
2.424000,0.199598,0.012679,0.000000,-0.005366,0.084466,0.000000,-0.058054,0.348915,0.000000
2.425000,0.199592,0.012764,0.000000,-0.005424,0.084815,0.000000,-0.058532,0.349377,0.000000
2.426000,0.199587,0.012849,0.000000,-0.005483,0.085165,0.000000,-0.059013,0.349838,0.000000
2.427000,0.199581,0.012934,0.000000,-0.005542,0.085515,0.000000,-0.059497,0.350297,0.000000
2.428000,0.199576,0.013020,0.000000,-0.005602,0.085866,0.000000,-0.059983,0.350754,0.000000
2.429000,0.199570,0.013106,0.000000,-0.005662,0.086217,0.000000,-0.060472,0.351209,0.000000
2.430000,0.199564,0.013193,0.000000,-0.005723,0.086568,0.000000,-0.060963,0.351662,0.000000
2.431000,0.199559,0.013279,0.000000,-0.005784,0.086920,0.000000,-0.061457,0.352113,0.000000
2.432000,0.199553,0.013366,0.000000,-0.005846,0.087272,0.000000,-0.061954,0.352562,0.000000
2.433000,0.199547,0.013454,0.000000,-0.005908,0.087625,0.000000,-0.062453,0.353009,0.000000
2.434000,0.199541,0.013542,0.000000,-0.005971,0.087978,0.000000,-0.062955,0.353455,0.000000
2.435000,0.199535,0.013630,0.000000,-0.006034,0.088332,0.000000,-0.063460,0.353898,0.000000
2.436000,0.199529,0.013718,0.000000,-0.006097,0.088686,0.000000,-0.063967,0.354339,0.000000
2.437000,0.199523,0.013807,0.000000,-0.006162,0.089041,0.000000,-0.064477,0.354778,0.000000
2.438000,0.199517,0.013896,0.000000,-0.006226,0.089396,0.000000,-0.064990,0.355215,0.000000
2.439000,0.199510,0.013986,0.000000,-0.006292,0.089751,0.000000,-0.065505,0.355651,0.000000
2.440000,0.199504,0.014076,0.000000,-0.006357,0.090107,0.000000,-0.066023,0.356084,0.000000
2.441000,0.199498,0.014166,0.000000,-0.006424,0.090463,0.000000,-0.066544,0.356515,0.000000
2.442000,0.199491,0.014257,0.000000,-0.006491,0.090820,0.000000,-0.067067,0.356944,0.000000
2.443000,0.199485,0.014348,0.000000,-0.006558,0.091177,0.000000,-0.067593,0.357371,0.000000
2.444000,0.199478,0.014439,0.000000,-0.006626,0.091535,0.000000,-0.068122,0.357796,0.000000
2.445000,0.199471,0.014531,0.000000,-0.006694,0.091893,0.000000,-0.068653,0.358219,0.000000
2.446000,0.199465,0.014623,0.000000,-0.006763,0.092251,0.000000,-0.069187,0.358640,0.000000
2.447000,0.199458,0.014715,0.000000,-0.006832,0.092610,0.000000,-0.069724,0.359059,0.000000
2.448000,0.199451,0.014808,0.000000,-0.006902,0.092969,0.000000,-0.070263,0.359476,0.000000
2.449000,0.199444,0.014901,0.000000,-0.006973,0.093329,0.000000,-0.070806,0.359891,0.000000
2.450000,0.199437,0.014995,0.000000,-0.007044,0.093689,0.000000,-0.071351,0.360304,0.000000
2.451000,0.199430,0.015089,0.000000,-0.007116,0.094050,0.000000,-0.071898,0.360715,0.000000
2.452000,0.199423,0.015183,0.000000,-0.007188,0.094410,0.000000,-0.072449,0.361124,0.000000
2.453000,0.199416,0.015277,0.000000,-0.007261,0.094772,0.000000,-0.073002,0.361530,0.000000
2.454000,0.199408,0.015372,0.000000,-0.007334,0.095134,0.000000,-0.073558,0.361935,0.000000
2.455000,0.199401,0.015468,0.000000,-0.007408,0.095496,0.000000,-0.074116,0.362337,0.000000
2.456000,0.199394,0.015563,0.000000,-0.007482,0.095858,0.000000,-0.074678,0.362738,0.000000
2.457000,0.199386,0.015659,0.000000,-0.007557,0.096221,0.000000,-0.075242,0.363136,0.000000
2.458000,0.199378,0.015756,0.000000,-0.007633,0.096584,0.000000,-0.075809,0.363532,0.000000
2.459000,0.199371,0.015853,0.000000,-0.007709,0.096948,0.000000,-0.076378,0.363926,0.000000
2.460000,0.199363,0.015950,0.000000,-0.007785,0.097312,0.000000,-0.076951,0.364318,0.000000
2.461000,0.199355,0.016047,0.000000,-0.007863,0.097677,0.000000,-0.077526,0.364708,0.000000
2.462000,0.199347,0.016145,0.000000,-0.007940,0.098042,0.000000,-0.078104,0.365096,0.000000
2.463000,0.199339,0.016243,0.000000,-0.008019,0.098407,0.000000,-0.078684,0.365481,0.000000
2.464000,0.199331,0.016342,0.000000,-0.008098,0.098773,0.000000,-0.079268,0.365865,0.000000
2.465000,0.199323,0.016441,0.000000,-0.008177,0.099139,0.000000,-0.079854,0.366246,0.000000
2.466000,0.199315,0.016540,0.000000,-0.008257,0.099505,0.000000,-0.080443,0.366625,0.000000
2.467000,0.199307,0.016640,0.000000,-0.008338,0.099872,0.000000,-0.081035,0.367003,0.000000
2.468000,0.199298,0.016740,0.000000,-0.008420,0.100239,0.000000,-0.081630,0.367377,0.000000
2.469000,0.199290,0.016840,0.000000,-0.008501,0.100607,0.000000,-0.082227,0.367750,0.000000
2.470000,0.199281,0.016941,0.000000,-0.008584,0.100975,0.000000,-0.082828,0.368121,0.000000
2.471000,0.199273,0.017042,0.000000,-0.008667,0.101343,0.000000,-0.083431,0.368489,0.000000
2.472000,0.199264,0.017144,0.000000,-0.008751,0.101712,0.000000,-0.084037,0.368855,0.000000
2.473000,0.199255,0.017246,0.000000,-0.008835,0.102081,0.000000,-0.084645,0.369219,0.000000
2.474000,0.199246,0.017348,0.000000,-0.008920,0.102450,0.000000,-0.085257,0.369581,0.000000
2.475000,0.199237,0.017451,0.000000,-0.009006,0.102820,0.000000,-0.085871,0.369941,0.000000
2.476000,0.199228,0.017554,0.000000,-0.009092,0.103190,0.000000,-0.086488,0.370298,0.000000
2.477000,0.199219,0.017657,0.000000,-0.009179,0.103560,0.000000,-0.087108,0.370653,0.000000
2.478000,0.199210,0.017761,0.000000,-0.009266,0.103931,0.000000,-0.087731,0.371006,0.000000
2.479000,0.199201,0.017865,0.000000,-0.009354,0.104302,0.000000,-0.088357,0.371357,0.000000
2.480000,0.199191,0.017969,0.000000,-0.009443,0.104674,0.000000,-0.088986,0.371706,0.000000
2.481000,0.199182,0.018074,0.000000,-0.009532,0.105046,0.000000,-0.089617,0.372052,0.000000
2.482000,0.199172,0.018179,0.000000,-0.009622,0.105418,0.000000,-0.090251,0.372396,0.000000
2.483000,0.199162,0.018285,0.000000,-0.009713,0.105791,0.000000,-0.090888,0.372738,0.000000
2.484000,0.199153,0.018391,0.000000,-0.009804,0.106164,0.000000,-0.091528,0.373078,0.000000
2.485000,0.199143,0.018497,0.000000,-0.009896,0.106537,0.000000,-0.092171,0.373415,0.000000
2.486000,0.199133,0.018604,0.000000,-0.009988,0.106910,0.000000,-0.092817,0.373750,0.000000
2.487000,0.199123,0.018711,0.000000,-0.010081,0.107284,0.000000,-0.093466,0.374083,0.000000
2.488000,0.199113,0.018819,0.000000,-0.010175,0.107659,0.000000,-0.094117,0.374413,0.000000
2.489000,0.199102,0.018927,0.000000,-0.010270,0.108033,0.000000,-0.094771,0.374741,0.000000
2.490000,0.199092,0.019035,0.000000,-0.010365,0.108408,0.000000,-0.095428,0.375067,0.000000
2.491000,0.199082,0.019143,0.000000,-0.010460,0.108783,0.000000,-0.096089,0.375391,0.000000
2.492000,0.199071,0.019252,0.000000,-0.010557,0.109159,0.000000,-0.096752,0.375712,0.000000
2.493000,0.199061,0.019362,0.000000,-0.010654,0.109535,0.000000,-0.097417,0.376031,0.000000
2.494000,0.199050,0.019471,0.000000,-0.010752,0.109911,0.000000,-0.098086,0.376348,0.000000
2.495000,0.199039,0.019582,0.000000,-0.010850,0.110287,0.000000,-0.098758,0.376662,0.000000
2.496000,0.199028,0.019692,0.000000,-0.010949,0.110664,0.000000,-0.099432,0.376974,0.000000
2.497000,0.199017,0.019803,0.000000,-0.011049,0.111041,0.000000,-0.100110,0.377284,0.000000
2.498000,0.199006,0.019914,0.000000,-0.011149,0.111419,0.000000,-0.100790,0.377591,0.000000
2.499000,0.198995,0.020026,0.000000,-0.011251,0.111797,0.000000,-0.101473,0.377896,0.000000
2.500000,0.198984,0.020138,0.000000,-0.011352,0.112175,0.000000,-0.102159,0.378199,0.000000
2.501000,0.198972,0.020250,0.000000,-0.011455,0.112553,0.000000,-0.102849,0.378499,0.000000
2.502000,0.198961,0.020363,0.000000,-0.011558,0.112932,0.000000,-0.103541,0.378797,0.000000
2.503000,0.198949,0.020476,0.000000,-0.011662,0.113311,0.000000,-0.104235,0.379093,0.000000
2.504000,0.198937,0.020589,0.000000,-0.011767,0.113690,0.000000,-0.104933,0.379386,0.000000
2.505000,0.198926,0.020703,0.000000,-0.011872,0.114069,0.000000,-0.105634,0.379676,0.000000
2.506000,0.198914,0.020818,0.000000,-0.011978,0.114449,0.000000,-0.106338,0.379965,0.000000
2.507000,0.198902,0.020932,0.000000,-0.012084,0.114829,0.000000,-0.107044,0.380251,0.000000
2.508000,0.198889,0.021047,0.000000,-0.012192,0.115210,0.000000,-0.107754,0.380534,0.000000
2.509000,0.198877,0.021163,0.000000,-0.012300,0.115590,0.000000,-0.108466,0.380815,0.000000
2.510000,0.198865,0.021278,0.000000,-0.012409,0.115971,0.000000,-0.109182,0.381094,0.000000
2.511000,0.198852,0.021395,0.000000,-0.012518,0.116353,0.000000,-0.109900,0.381370,0.000000
2.512000,0.198840,0.021511,0.000000,-0.012629,0.116734,0.000000,-0.110621,0.381644,0.000000
2.513000,0.198827,0.021628,0.000000,-0.012740,0.117116,0.000000,-0.111345,0.381915,0.000000
2.514000,0.198814,0.021745,0.000000,-0.012851,0.117498,0.000000,-0.112072,0.382184,0.000000
2.515000,0.198801,0.021863,0.000000,-0.012964,0.117880,0.000000,-0.112802,0.382450,0.000000
2.516000,0.198788,0.021981,0.000000,-0.013077,0.118263,0.000000,-0.113536,0.382714,0.000000
2.517000,0.198775,0.022100,0.000000,-0.013191,0.118646,0.000000,-0.114271,0.382975,0.000000
2.518000,0.198762,0.022218,0.000000,-0.013305,0.119029,0.000000,-0.115010,0.383234,0.000000
2.519000,0.198749,0.022338,0.000000,-0.013421,0.119412,0.000000,-0.115752,0.383491,0.000000
2.520000,0.198735,0.022457,0.000000,-0.013537,0.119796,0.000000,-0.116497,0.383745,0.000000
2.521000,0.198722,0.022577,0.000000,-0.013654,0.120180,0.000000,-0.117245,0.383996,0.000000
2.522000,0.198708,0.022698,0.000000,-0.013771,0.120564,0.000000,-0.117996,0.384245,0.000000
2.523000,0.198694,0.022818,0.000000,-0.013890,0.120948,0.000000,-0.118749,0.384491,0.000000
2.524000,0.198680,0.022939,0.000000,-0.014009,0.121333,0.000000,-0.119506,0.384735,0.000000
2.525000,0.198666,0.023061,0.000000,-0.014129,0.121717,0.000000,-0.120266,0.384976,0.000000
2.526000,0.198652,0.023183,0.000000,-0.014249,0.122103,0.000000,-0.121028,0.385215,0.000000
2.527000,0.198638,0.023305,0.000000,-0.014371,0.122488,0.000000,-0.121794,0.385451,0.000000
2.528000,0.198623,0.023428,0.000000,-0.014493,0.122873,0.000000,-0.122562,0.385684,0.000000
2.529000,0.198609,0.023551,0.000000,-0.014616,0.123259,0.000000,-0.123334,0.385915,0.000000
2.530000,0.198594,0.023674,0.000000,-0.014740,0.123645,0.000000,-0.124108,0.386144,0.000000
2.531000,0.198579,0.023798,0.000000,-0.014864,0.124032,0.000000,-0.124886,0.386370,0.000000
2.532000,0.198564,0.023922,0.000000,-0.014990,0.124418,0.000000,-0.125666,0.386593,0.000000
2.533000,0.198549,0.024047,0.000000,-0.015116,0.124805,0.000000,-0.126449,0.386813,0.000000
2.534000,0.198534,0.024172,0.000000,-0.015242,0.125192,0.000000,-0.127236,0.387031,0.000000
2.535000,0.198519,0.024297,0.000000,-0.015370,0.125579,0.000000,-0.128025,0.387247,0.000000
2.536000,0.198503,0.024423,0.000000,-0.015498,0.125966,0.000000,-0.128817,0.387459,0.000000
2.537000,0.198488,0.024549,0.000000,-0.015628,0.126354,0.000000,-0.129613,0.387669,0.000000
2.538000,0.198472,0.024676,0.000000,-0.015758,0.126742,0.000000,-0.130411,0.387877,0.000000
2.539000,0.198456,0.024803,0.000000,-0.015889,0.127129,0.000000,-0.131212,0.388081,0.000000
2.540000,0.198440,0.024930,0.000000,-0.016020,0.127518,0.000000,-0.132017,0.388284,0.000000
2.541000,0.198424,0.025058,0.000000,-0.016153,0.127906,0.000000,-0.132824,0.388483,0.000000
2.542000,0.198408,0.025186,0.000000,-0.016286,0.128295,0.000000,-0.133634,0.388680,0.000000
2.543000,0.198391,0.025314,0.000000,-0.016420,0.128683,0.000000,-0.134447,0.388874,0.000000
2.544000,0.198375,0.025443,0.000000,-0.016555,0.129072,0.000000,-0.135263,0.389065,0.000000
2.545000,0.198358,0.025573,0.000000,-0.016690,0.129462,0.000000,-0.136082,0.389253,0.000000
2.546000,0.198342,0.025702,0.000000,-0.016827,0.129851,0.000000,-0.136905,0.389439,0.000000
2.547000,0.198325,0.025832,0.000000,-0.016964,0.130240,0.000000,-0.137730,0.389622,0.000000
2.548000,0.198308,0.025963,0.000000,-0.017102,0.130630,0.000000,-0.138558,0.389803,0.000000
2.549000,0.198291,0.026094,0.000000,-0.017241,0.131020,0.000000,-0.139389,0.389981,0.000000
2.550000,0.198273,0.026225,0.000000,-0.017381,0.131410,0.000000,-0.140223,0.390155,0.000000
2.551000,0.198256,0.026356,0.000000,-0.017522,0.131800,0.000000,-0.141060,0.390328,0.000000
2.552000,0.198238,0.026488,0.000000,-0.017663,0.132191,0.000000,-0.141900,0.390497,0.000000
2.553000,0.198220,0.026621,0.000000,-0.017806,0.132581,0.000000,-0.142743,0.390663,0.000000
2.554000,0.198203,0.026754,0.000000,-0.017949,0.132972,0.000000,-0.143589,0.390827,0.000000
2.555000,0.198185,0.026887,0.000000,-0.018093,0.133363,0.000000,-0.144438,0.390988,0.000000
2.556000,0.198166,0.027020,0.000000,-0.018238,0.133754,0.000000,-0.145290,0.391146,0.000000
2.557000,0.198148,0.027154,0.000000,-0.018383,0.134145,0.000000,-0.146145,0.391302,0.000000
2.558000,0.198130,0.027289,0.000000,-0.018530,0.134537,0.000000,-0.147003,0.391454,0.000000
2.559000,0.198111,0.027423,0.000000,-0.018677,0.134928,0.000000,-0.147864,0.391604,0.000000
2.560000,0.198092,0.027558,0.000000,-0.018826,0.135320,0.000000,-0.148728,0.391751,0.000000
2.561000,0.198073,0.027694,0.000000,-0.018975,0.135712,0.000000,-0.149595,0.391895,0.000000
2.562000,0.198054,0.027830,0.000000,-0.019125,0.136104,0.000000,-0.150465,0.392036,0.000000
2.563000,0.198035,0.027966,0.000000,-0.019276,0.136496,0.000000,-0.151338,0.392174,0.000000
2.564000,0.198016,0.028103,0.000000,-0.019427,0.136888,0.000000,-0.152214,0.392310,0.000000
2.565000,0.197996,0.028240,0.000000,-0.019580,0.137280,0.000000,-0.153093,0.392442,0.000000
2.566000,0.197977,0.028377,0.000000,-0.019734,0.137673,0.000000,-0.153975,0.392572,0.000000
2.567000,0.197957,0.028515,0.000000,-0.019888,0.138066,0.000000,-0.154860,0.392698,0.000000
2.568000,0.197937,0.028654,0.000000,-0.020043,0.138458,0.000000,-0.155748,0.392822,0.000000
2.569000,0.197917,0.028792,0.000000,-0.020200,0.138851,0.000000,-0.156638,0.392943,0.000000
2.570000,0.197896,0.028931,0.000000,-0.020357,0.139244,0.000000,-0.157532,0.393061,0.000000
2.571000,0.197876,0.029071,0.000000,-0.020515,0.139637,0.000000,-0.158429,0.393176,0.000000
2.572000,0.197855,0.029211,0.000000,-0.020673,0.140031,0.000000,-0.159329,0.393288,0.000000
2.573000,0.197835,0.029351,0.000000,-0.020833,0.140424,0.000000,-0.160232,0.393397,0.000000
2.574000,0.197814,0.029491,0.000000,-0.020994,0.140817,0.000000,-0.161137,0.393503,0.000000
2.575000,0.197793,0.029632,0.000000,-0.021156,0.141211,0.000000,-0.162046,0.393606,0.000000
2.576000,0.197771,0.029774,0.000000,-0.021318,0.141605,0.000000,-0.162958,0.393706,0.000000
2.577000,0.197750,0.029916,0.000000,-0.021481,0.141998,0.000000,-0.163873,0.393803,0.000000
2.578000,0.197728,0.030058,0.000000,-0.021646,0.142392,0.000000,-0.164790,0.393897,0.000000
2.579000,0.197707,0.030200,0.000000,-0.021811,0.142786,0.000000,-0.165711,0.393988,0.000000
2.580000,0.197685,0.030343,0.000000,-0.021977,0.143180,0.000000,-0.166635,0.394076,0.000000
2.581000,0.197663,0.030487,0.000000,-0.022144,0.143574,0.000000,-0.167561,0.394161,0.000000
2.582000,0.197641,0.030630,0.000000,-0.022312,0.143968,0.000000,-0.168491,0.394242,0.000000
2.583000,0.197618,0.030775,0.000000,-0.022481,0.144363,0.000000,-0.169423,0.394321,0.000000
2.584000,0.197596,0.030919,0.000000,-0.022651,0.144757,0.000000,-0.170359,0.394397,0.000000
2.585000,0.197573,0.031064,0.000000,-0.022822,0.145151,0.000000,-0.171297,0.394469,0.000000
2.586000,0.197550,0.031210,0.000000,-0.022994,0.145546,0.000000,-0.172239,0.394539,0.000000
2.587000,0.197527,0.031355,0.000000,-0.023167,0.145941,0.000000,-0.173183,0.394605,0.000000
2.588000,0.197504,0.031501,0.000000,-0.023340,0.146335,0.000000,-0.174130,0.394669,0.000000
2.589000,0.197480,0.031648,0.000000,-0.023515,0.146730,0.000000,-0.175081,0.394729,0.000000
2.590000,0.197457,0.031795,0.000000,-0.023690,0.147125,0.000000,-0.176034,0.394786,0.000000
2.591000,0.197433,0.031942,0.000000,-0.023867,0.147519,0.000000,-0.176990,0.394840,0.000000
2.592000,0.197409,0.032090,0.000000,-0.024044,0.147914,0.000000,-0.177949,0.394891,0.000000
2.593000,0.197385,0.032238,0.000000,-0.024223,0.148309,0.000000,-0.178912,0.394938,0.000000
2.594000,0.197360,0.032387,0.000000,-0.024402,0.148704,0.000000,-0.179877,0.394982,0.000000
2.595000,0.197336,0.032535,0.000000,-0.024582,0.149099,0.000000,-0.180845,0.395024,0.000000
2.596000,0.197311,0.032685,0.000000,-0.024764,0.149494,0.000000,-0.181816,0.395062,0.000000
2.597000,0.197286,0.032834,0.000000,-0.024946,0.149889,0.000000,-0.182790,0.395096,0.000000
2.598000,0.197261,0.032984,0.000000,-0.025129,0.150284,0.000000,-0.183766,0.395128,0.000000
2.599000,0.197236,0.033135,0.000000,-0.025314,0.150680,0.000000,-0.184746,0.395156,0.000000
2.600000,0.197211,0.033286,0.000000,-0.025499,0.151075,0.000000,-0.185729,0.395181,0.000000
2.601000,0.197185,0.033437,0.000000,-0.025685,0.151470,0.000000,-0.186715,0.395203,0.000000
2.602000,0.197159,0.033589,0.000000,-0.025872,0.151865,0.000000,-0.187703,0.395222,0.000000
2.603000,0.197133,0.033741,0.000000,-0.026061,0.152260,0.000000,-0.188695,0.395237,0.000000
2.604000,0.197107,0.033893,0.000000,-0.026250,0.152656,0.000000,-0.189689,0.395249,0.000000
2.605000,0.197081,0.034046,0.000000,-0.026440,0.153051,0.000000,-0.190687,0.395258,0.000000
2.606000,0.197054,0.034199,0.000000,-0.026631,0.153446,0.000000,-0.191687,0.395263,0.000000
2.607000,0.197028,0.034353,0.000000,-0.026823,0.153841,0.000000,-0.192690,0.395265,0.000000
2.608000,0.197001,0.034507,0.000000,-0.027016,0.154237,0.000000,-0.193696,0.395264,0.000000
2.609000,0.196974,0.034662,0.000000,-0.027211,0.154632,0.000000,-0.194705,0.395260,0.000000
2.610000,0.196946,0.034816,0.000000,-0.027406,0.155027,0.000000,-0.195717,0.395252,0.000000
2.611000,0.196919,0.034972,0.000000,-0.027602,0.155422,0.000000,-0.196732,0.395241,0.000000
2.612000,0.196891,0.035127,0.000000,-0.027799,0.155818,0.000000,-0.197750,0.395226,0.000000
2.613000,0.196863,0.035283,0.000000,-0.027998,0.156213,0.000000,-0.198770,0.395208,0.000000
2.614000,0.196835,0.035440,0.000000,-0.028197,0.156608,0.000000,-0.199794,0.395186,0.000000
2.615000,0.196807,0.035596,0.000000,-0.028397,0.157003,0.000000,-0.200820,0.395162,0.000000
2.616000,0.196778,0.035754,0.000000,-0.028599,0.157398,0.000000,-0.201850,0.395133,0.000000
2.617000,0.196750,0.035911,0.000000,-0.028801,0.157794,0.000000,-0.202882,0.395102,0.000000
2.618000,0.196721,0.036069,0.000000,-0.029004,0.158189,0.000000,-0.203917,0.395067,0.000000
2.619000,0.196692,0.036228,0.000000,-0.029209,0.158584,0.000000,-0.204955,0.395028,0.000000
2.620000,0.196662,0.036386,0.000000,-0.029414,0.158979,0.000000,-0.205996,0.394986,0.000000
2.621000,0.196633,0.036546,0.000000,-0.029621,0.159374,0.000000,-0.207039,0.394941,0.000000
2.622000,0.196603,0.036705,0.000000,-0.029828,0.159769,0.000000,-0.208086,0.394892,0.000000
2.623000,0.196573,0.036865,0.000000,-0.030037,0.160163,0.000000,-0.209135,0.394839,0.000000
2.624000,0.196543,0.037025,0.000000,-0.030247,0.160558,0.000000,-0.210187,0.394784,0.000000
2.625000,0.196513,0.037186,0.000000,-0.030457,0.160953,0.000000,-0.211243,0.394724,0.000000
2.626000,0.196482,0.037347,0.000000,-0.030669,0.161348,0.000000,-0.212300,0.394661,0.000000
2.627000,0.196451,0.037509,0.000000,-0.030882,0.161742,0.000000,-0.213361,0.394595,0.000000
2.628000,0.196420,0.037671,0.000000,-0.031096,0.162137,0.000000,-0.214425,0.394525,0.000000
2.629000,0.196389,0.037833,0.000000,-0.031311,0.162531,0.000000,-0.215491,0.394451,0.000000
2.630000,0.196358,0.037996,0.000000,-0.031527,0.162926,0.000000,-0.216561,0.394374,0.000000
2.631000,0.196326,0.038159,0.000000,-0.031744,0.163320,0.000000,-0.217633,0.394293,0.000000
2.632000,0.196294,0.038323,0.000000,-0.031962,0.163714,0.000000,-0.218708,0.394209,0.000000
2.633000,0.196262,0.038486,0.000000,-0.032181,0.164109,0.000000,-0.219786,0.394121,0.000000
2.634000,0.196230,0.038651,0.000000,-0.032402,0.164503,0.000000,-0.220866,0.394029,0.000000
2.635000,0.196197,0.038815,0.000000,-0.032623,0.164897,0.000000,-0.221950,0.393934,0.000000
2.636000,0.196165,0.038981,0.000000,-0.032845,0.165290,0.000000,-0.223036,0.393835,0.000000
2.637000,0.196132,0.039146,0.000000,-0.033069,0.165684,0.000000,-0.224125,0.393733,0.000000
2.638000,0.196098,0.039312,0.000000,-0.033294,0.166078,0.000000,-0.225216,0.393627,0.000000
2.639000,0.196065,0.039478,0.000000,-0.033519,0.166472,0.000000,-0.226311,0.393517,0.000000
2.640000,0.196031,0.039645,0.000000,-0.033746,0.166865,0.000000,-0.227408,0.393403,0.000000
2.641000,0.195997,0.039812,0.000000,-0.033974,0.167258,0.000000,-0.228508,0.393286,0.000000
2.642000,0.195963,0.039979,0.000000,-0.034203,0.167652,0.000000,-0.229611,0.393165,0.000000
2.643000,0.195929,0.040147,0.000000,-0.034434,0.168045,0.000000,-0.230717,0.393040,0.000000
