time,q_desired_1,q_desired_2,q_desired_3,q_desired_4,q_desired_5,q_desired_6,q_desired_7,q_actual_1,q_actual_2,q_actual_3,q_actual_4,q_actual_5,q_actual_6,q_actual_7,dq_actual_1,dq_actual_2,dq_actual_3,dq_actual_4,dq_actual_5,dq_actual_6,dq_actual_7,tau_J_1,tau_J_2,tau_J_3,tau_J_4,tau_J_5,tau_J_6,tau_J_7,tau_J_d_1,tau_J_d_2,tau_J_d_3,tau_J_d_4,tau_J_d_5,tau_J_d_6,tau_J_d_7
5.577000,0.000240,-0.546796,-0.000025,-1.879293,-0.000073,0.616854,0.785285,0.000843,-0.547177,-0.000095,-1.880549,-0.000265,0.618734,0.785043,0.001283,0.074016,0.000166,0.148408,-0.000957,-0.282231,0.000362,-1.405581,-6.563528,-0.416564,16.857195,0.919256,0.282769,0.219399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.578000,0.000240,-0.546724,-0.000025,-1.879150,-0.000073,0.616567,0.785285,0.000845,-0.547103,-0.000095,-1.880406,-0.000266,0.618448,0.785045,0.001412,0.073165,0.000110,0.145182,-0.000876,-0.280634,0.000987,-1.429384,-6.587331,-0.416564,16.880999,0.925664,0.289178,0.199258,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.579000,0.000240,-0.546652,-0.000025,-1.879006,-0.000073,0.616281,0.785285,0.000843,-0.547033,-0.000098,-1.880259,-0.000265,0.618170,0.785045,0.000385,0.070165,0.000074,0.147866,-0.000143,-0.284241,0.000658,-1.405581,-6.511953,-0.416564,16.833391,0.913762,0.243402,0.199258,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.580000,0.000240,-0.546581,-0.000025,-1.878863,-0.000073,0.615994,0.785285,0.000840,-0.546960,-0.000096,-1.880115,-0.000264,0.617883,0.785045,-0.000857,0.069383,0.000049,0.148472,0.000142,-0.282246,0.000201,-1.357973,-6.488149,-0.416564,16.833391,0.907354,0.216851,0.205666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.581000,0.000240,-0.546509,-0.000025,-1.878720,-0.000073,0.615708,0.785285,0.000838,-0.546890,-0.000099,-1.879971,-0.000262,0.617606,0.785044,-0.000571,0.068169,-0.001081,0.145965,0.000739,-0.279377,-0.001120,-1.357973,-6.436574,-0.368957,16.833391,0.889959,0.177484,0.239541,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.582000,0.000240,-0.546438,-0.000025,-1.878576,-0.000072,0.615421,0.785285,0.000837,-0.546819,-0.000101,-1.879821,-0.000259,0.617320,0.785040,-0.001031,0.068168,-0.001370,0.147354,0.001374,-0.279569,-0.001459,-1.330202,-6.436574,-0.341186,16.805620,0.866155,0.150933,0.258767,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.583000,0.000240,-0.546366,-0.000025,-1.878433,-0.000072,0.615134,0.785285,0.000834,-0.546747,-0.000099,-1.879670,-0.000259,0.617037,0.785041,-0.001244,0.069722,-0.000264,0.149366,0.001154,-0.281477,-0.000261,-1.306399,-6.488149,-0.368957,16.758013,0.859746,0.110650,0.239541,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.584000,0.000239,-0.546294,-0.000025,-1.878290,-0.000072,0.614848,0.785285,0.000835,-0.546679,-0.000101,-1.879525,-0.000259,0.616746,0.785048,-0.000272,0.068723,-0.000176,0.145526,0.000532,-0.284197,0.001081,-1.330202,-6.460378,-0.368957,16.758013,0.866155,0.163751,0.205666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.585000,0.000239,-0.546223,-0.000025,-1.878146,-0.000072,0.614562,0.785285,0.000837,-0.546607,-0.000098,-1.879381,-0.000261,0.616461,0.785046,0.000468,0.072305,0.000996,0.148014,-0.000086,-0.285253,0.000958,-1.357973,-6.460378,-0.416564,16.706438,0.878057,0.210443,0.199258,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.586000,0.000239,-0.546151,-0.000025,-1.878003,-0.000072,0.614275,0.785285,0.000841,-0.546535,-0.000096,-1.879235,-0.000262,0.616180,0.785049,0.000869,0.070272,0.000664,0.145989,-0.000702,-0.286304,0.000639,-1.381777,-6.408803,-0.416564,16.654863,0.895452,0.196710,0.199258,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.587000,0.000239,-0.546080,-0.000025,-1.877860,-0.000072,0.613989,0.785285,0.000841,-0.546459,-0.000097,-1.879093,-0.000266,0.615892,0.785046,0.001136,0.070788,-0.000114,0.146009,-0.001587,-0.290839,0.000188,-1.405581,-6.436574,-0.392760,16.706438,0.925664,0.216851,0.205666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.588000,0.000239,-0.546008,-0.000025,-1.877717,-0.000072,0.613702,0.785285,0.000842,-0.546390,-0.000097,-1.878945,-0.000266,0.615604,0.785044,0.001314,0.069781,-0.000076,0.147280,-0.001261,-0.290091,-0.000146,-1.429384,-6.408803,-0.392760,16.706438,0.931157,0.196710,0.212990,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.589000,0.000239,-0.545937,-0.000025,-1.877573,-0.000072,0.613416,0.785285,0.000840,-0.546313,-0.000095,-1.878793,-0.000266,0.615318,0.785041,0.000319,0.071328,0.000506,0.147790,-0.000637,-0.287718,-0.001080,-1.405581,-6.488149,-0.416564,16.706438,0.925664,0.177484,0.239541,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.590000,0.000239,-0.545865,-0.000025,-1.877430,-0.000072,0.613130,0.785285,0.000839,-0.546243,-0.000096,-1.878650,-0.000265,0.615033,0.785044,-0.000901,0.072946,0.000987,0.144942,0.000016,-0.286975,0.000263,-1.357973,-6.460378,-0.444335,16.730242,0.913762,0.183892,0.212990,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.591000,0.000239,-0.545794,-0.000025,-1.877287,-0.000072,0.612843,0.785285,0.000838,-0.546169,-0.000096,-1.878505,-0.000263,0.614745,0.785045,-0.001250,0.071994,0.000008,0.144104,0.000451,-0.287936,0.000684,-1.330202,-6.460378,-0.416564,16.706438,0.901861,0.163751,0.199258,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.592000,0.000239,-0.545722,-0.000025,-1.877144,-0.000072,0.612557,0.785285,0.000836,-0.546100,-0.000098,-1.878359,-0.000260,0.614457,0.785049,-0.000833,0.070662,0.000006,0.142918,0.001420,-0.287789,0.000456,-1.330202,-6.436574,-0.416564,16.682634,0.871648,0.190301,0.199258,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.593000,0.000238,-0.545651,-0.000025,-1.877001,-0.000072,0.612271,0.785285,0.000837,-0.546028,-0.000098,-1.878210,-0.000259,0.614167,0.785046,0.000094,0.071559,0.000004,0.146809,0.001150,-0.285285,0.000067,-1.357973,-6.488149,-0.416564,16.603289,0.866155,0.216851,0.205666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.594000,0.000238,-0.545579,-0.000025,-1.876858,-0.000072,0.611984,0.785286,0.000837,-0.545958,-0.000099,-1.878062,-0.000258,0.613890,0.785045,0.000063,0.073637,0.000002,0.146550,0.001208,-0.285492,-0.000939,-1.357973,-6.460378,-0.416564,16.603289,0.854253,0.236078,0.232217,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.595000,0.000238,-0.545508,-0.000025,-1.876714,-0.000072,0.611698,0.785286,0.000837,-0.545890,-0.000096,-1.877913,-0.000259,0.613609,0.785044,0.000042,0.073731,0.000002,0.148539,0.000602,-0.288574,-0.001372,-1.357973,-6.385000,-0.416564,16.527910,0.859746,0.216851,0.252358,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.596000,0.000238,-0.545436,-0.000025,-1.876571,-0.000072,0.611412,0.785286,0.000835,-0.545824,-0.000094,-1.877772,-0.000259,0.613321,0.785040,-0.000622,0.071060,0.000651,0.145063,0.000164,-0.285005,-0.001152,-1.330202,-6.309621,-0.444335,16.527910,0.866155,0.203119,0.258767,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.597000,0.000238,-0.545365,-0.000025,-1.876428,-0.000072,0.611126,0.785286,0.000838,-0.545753,-0.000101,-1.877627,-0.000261,0.613037,0.785046,0.000792,0.073618,-0.001329,0.140464,-0.000535,-0.284404,0.000453,-1.381777,-6.281850,-0.368957,16.504107,0.883550,0.196710,0.225808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.598000,0.000238,-0.545293,-0.000025,-1.876285,-0.000072,0.610840,0.785286,0.000838,-0.545685,-0.000096,-1.877491,-0.000262,0.612758,0.785044,0.000528,0.071010,0.000877,0.137979,-0.000798,-0.286912,0.000539,-1.381777,-6.206472,-0.444335,16.579485,0.895452,0.157342,0.219399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.599000,0.000238,-0.545222,-0.000025,-1.876142,-0.000072,0.610554,0.785286,0.000837,-0.545609,-0.000096,-1.877340,-0.000266,0.612474,0.785048,-0.000205,0.072470,-0.000065,0.144940,-0.001651,-0.287804,0.001851,-1.357973,-6.281850,-0.416564,16.555681,0.925664,0.137201,0.179116,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.600000,0.000238,-0.545150,-0.000025,-1.875999,-0.000072,0.610268,0.785286,0.000838,-0.545540,-0.000096,-1.877195,-0.000266,0.612188,0.785045,0.000420,0.070778,0.000606,0.143782,-0.001100,-0.287482,0.000251,-1.381777,-6.258047,-0.444335,16.654863,0.925664,0.157342,0.205666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.601000,0.000238,-0.545079,-0.000025,-1.875856,-0.000072,0.609982,0.785286,0.000838,-0.545472,-0.000096,-1.877053,-0.000265,0.611898,0.785042,0.000280,0.070393,-0.000245,0.142570,-0.000293,-0.290308,-0.000579,-1.381777,-6.258047,-0.416564,16.654863,0.913762,0.190301,0.225808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.602000,0.000237,-0.545007,-0.000025,-1.875713,-0.000072,0.609696,0.785286,0.000837,-0.545398,-0.000099,-1.876905,-0.000263,0.611613,0.785043,-0.000370,0.070558,-0.001277,0.141177,0.000246,-0.285015,-0.000148,-1.357973,-6.281850,-0.368957,16.631060,0.901861,0.223260,0.219399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.603000,0.000237,-0.544936,-0.000025,-1.875570,-0.000072,0.609410,0.785286,0.000838,-0.545337,-0.000094,-1.876769,-0.000262,0.611330,0.785042,0.000310,0.067883,0.000912,0.139447,0.000605,-0.284449,-0.001557,-1.381777,-6.182668,-0.444335,16.682634,0.889959,0.236078,0.258767,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.604000,0.000237,-0.544864,-0.000025,-1.875427,-0.000072,0.609124,0.785286,0.000840,-0.545265,-0.000097,-1.876622,-0.000260,0.611050,0.785042,0.000764,0.068957,-0.000599,0.140569,0.001081,-0.285627,-0.000326,-1.405581,-6.206472,-0.392760,16.706438,0.871648,0.210443,0.239541,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.605000,0.000237,-0.544793,-0.000025,-1.875284,-0.000072,0.608838,0.785286,0.000837,-0.545197,-0.000103,-1.876473,-0.000257,0.610761,0.785045,-0.000605,0.065196,-0.001605,0.142472,0.000721,-0.289591,0.000054,-1.357973,-6.182668,-0.341186,16.758013,0.871648,0.210443,0.232217,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.606000,0.000237,-0.544722,-0.000024,-1.875141,-0.000072,0.608552,0.785286,0.000838,-0.545134,-0.000099,-1.876327,-0.000254,0.610469,0.785049,0.000154,0.065042,-0.000421,0.141609,0.000921,-0.290221,0.001019,-1.381777,-6.131094,-0.368957,16.730242,0.859746,0.210443,0.205666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.607000,0.000237,-0.544650,-0.000024,-1.874998,-0.000072,0.608266,0.785286,0.000837,-0.545064,-0.000097,-1.876189,-0.000258,0.610187,0.785043,-0.000454,0.063248,0.000276,0.136662,0.000173,-0.287347,-0.001287,-1.357973,-6.154897,-0.392760,16.758013,0.871648,0.183892,0.258767,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.608000,0.000237,-0.544579,-0.000024,-1.874855,-0.000072,0.607980,0.785286,0.000840,-0.544996,-0.000094,-1.876045,-0.000262,0.609895,0.785040,0.000811,0.061997,0.001391,0.139660,-0.000766,-0.290375,-0.000858,-1.405581,-6.182668,-0.444335,16.706438,0.895452,0.170160,0.258767,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.609000,0.000237,-0.544507,-0.000024,-1.874712,-0.000072,0.607694,0.785286,0.000837,-0.544922,-0.000096,-1.875911,-0.000261,0.609603,0.785041,-0.000573,0.065428,0.000927,0.138905,-0.001189,-0.291017,-0.000097,-1.357973,-6.258047,-0.444335,16.730242,0.913762,0.163751,0.245949,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.610000,0.000237,-0.544436,-0.000024,-1.874569,-0.000072,0.607408,0.785286,0.000840,-0.544853,-0.000096,-1.875763,-0.000265,0.609311,0.785047,0.000732,0.066788,0.000618,0.138303,-0.001233,-0.289923,0.001156,-1.405581,-6.281850,-0.444335,16.706438,0.925664,0.183892,0.212990,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.611000,0.000236,-0.544365,-0.000024,-1.874426,-0.000071,0.607123,0.785286,0.000838,-0.544786,-0.000098,-1.875615,-0.000265,0.609023,0.785050,-0.000069,0.067158,-0.000238,0.141992,-0.000585,-0.288837,0.001517,-1.381777,-6.281850,-0.416564,16.682634,0.919256,0.210443,0.192849,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.612000,0.000236,-0.544293,-0.000024,-1.874283,-0.000071,0.606837,0.785286,0.000838,-0.544714,-0.000097,-1.875467,-0.000264,0.608735,0.785049,-0.000046,0.068159,0.000491,0.141280,-0.000186,-0.287994,0.000536,-1.381777,-6.309621,-0.444335,16.631060,0.913762,0.223260,0.205666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.613000,0.000236,-0.544222,-0.000024,-1.874140,-0.000071,0.606551,0.785287,0.000842,-0.544655,-0.000095,-1.875323,-0.000263,0.608446,0.785046,0.001083,0.068397,0.000327,0.143359,0.000316,-0.290897,0.000358,-1.429384,-6.182668,-0.444335,16.603289,0.901861,0.210443,0.205666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.614000,0.000236,-0.544150,-0.000024,-1.873997,-0.000071,0.606266,0.785287,0.000835,-0.544586,-0.000097,-1.875180,-0.000261,0.608152,0.785047,-0.001598,0.072264,-0.000988,0.139290,0.001093,-0.291124,-0.000270,-1.330202,-6.182668,-0.392760,16.579485,0.878057,0.203119,0.219399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.615000,0.000236,-0.544079,-0.000024,-1.873855,-0.000071,0.605980,0.785287,0.000838,-0.544520,-0.000096,-1.875032,-0.000259,0.607862,0.785041,0.000141,0.070279,-0.000102,0.143731,0.001407,-0.294776,-0.001401,-1.381777,-6.131094,-0.416564,16.504107,0.859746,0.229669,0.252358,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.616000,0.000236,-0.544008,-0.000024,-1.873712,-0.000071,0.605694,0.785287,0.000835,-0.544446,-0.000095,-1.874885,-0.000256,0.607571,0.785044,-0.000463,0.071931,-0.000068,0.142909,0.000700,-0.295947,-0.000697,-1.357973,-6.206472,-0.416564,16.480303,0.866155,0.229669,0.245949,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.617000,0.000236,-0.543936,-0.000024,-1.873569,-0.000071,0.605409,0.785287,0.000836,-0.544371,-0.000095,-1.874735,-0.000258,0.607287,0.785045,-0.000309,0.072454,-0.000045,0.145928,-0.000415,-0.293855,-0.000227,-1.357973,-6.258047,-0.416564,16.428728,0.889959,0.190301,0.239541,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.618000,0.000236,-0.543865,-0.000024,-1.873426,-0.000071,0.605123,0.785287,0.000840,-0.544304,-0.000095,-1.874592,-0.000257,0.606999,0.785046,0.000908,0.070564,-0.000030,0.142090,-0.000276,-0.295177,-0.000151,-1.405581,-6.234243,-0.416564,16.452532,0.889959,0.163751,0.239541,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.619000,0.000236,-0.543794,-0.000024,-1.873283,-0.000071,0.604838,0.785287,0.000838,-0.544235,-0.000095,-1.874450,-0.000260,0.606711,0.785046,0.000605,0.070756,-0.000020,0.142181,-0.000184,-0.295437,0.001154,-1.405581,-6.258047,-0.416564,16.404924,0.889959,0.183892,0.205666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.620000,0.000235,-0.543722,-0.000024,-1.873141,-0.000071,0.604552,0.785287,0.000837,-0.544165,-0.000097,-1.874309,-0.000262,0.606426,0.785042,0.000404,0.072997,-0.000570,0.143840,-0.000326,-0.294072,-0.001469,-1.405581,-6.234243,-0.392760,16.377153,0.895452,0.223260,0.266091,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.621000,0.000235,-0.543651,-0.000024,-1.872998,-0.000071,0.604267,0.785287,0.000837,-0.544103,-0.000095,-1.874173,-0.000264,0.606145,0.785045,-0.000288,0.069041,0.000177,0.141655,-0.000658,-0.284684,0.000987,-1.381777,-6.103323,-0.416564,16.404924,0.907354,0.183892,0.212990,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.622000,0.000235,-0.543580,-0.000024,-1.872855,-0.000071,0.603981,0.785287,0.000838,-0.544034,-0.000092,-1.874028,-0.000262,0.605864,0.785044,0.000365,0.068820,0.001324,0.142550,0.000205,-0.286095,-0.000562,-1.405581,-6.079519,-0.468139,16.428728,0.889959,0.163751,0.245949,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.623000,0.000235,-0.543509,-0.000024,-1.872712,-0.000071,0.603696,0.785287,0.000839,-0.543966,-0.000097,-1.873883,-0.000259,0.605574,0.785050,0.000800,0.067966,-0.000880,0.140792,-0.000067,-0.286756,0.001592,-1.429384,-6.027944,-0.392760,16.452532,0.895452,0.196710,0.192849,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.624000,0.000235,-0.543437,-0.000024,-1.872570,-0.000071,0.603410,0.785287,0.000835,-0.543899,-0.000094,-1.873744,-0.000260,0.605284,0.785049,-0.000580,0.068552,0.001176,0.141404,0.000396,-0.289879,0.000586,-1.381777,-6.027944,-0.468139,16.504107,0.883550,0.249810,0.205666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.625000,0.000235,-0.543366,-0.000024,-1.872427,-0.000071,0.603125,0.785287,0.000834,-0.543829,-0.000098,-1.873599,-0.000257,0.604998,0.785048,-0.000944,0.068167,-0.000422,0.141621,0.000468,-0.288140,-0.000118,-1.357973,-6.004140,-0.416564,16.452532,0.878057,0.249810,0.219399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.626000,0.000235,-0.543295,-0.000024,-1.872284,-0.000071,0.602840,0.785287,0.000837,-0.543757,-0.000096,-1.873460,-0.000258,0.604713,0.785049,-0.000072,0.069892,-0.000281,0.141457,-0.000332,-0.286211,0.000159,-1.381777,-6.055715,-0.416564,16.480303,0.895452,0.229669,0.212990,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.627000,0.000235,-0.543223,-0.000024,-1.872141,-0.000071,0.602554,0.785287,0.000836,-0.543694,-0.000098,-1.873321,-0.000259,0.604424,0.785046,-0.000048,0.069049,-0.000188,0.140341,0.000423,-0.288630,-0.000606,-1.381777,-6.027944,-0.416564,16.504107,0.878057,0.243402,0.232217,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.628000,0.000235,-0.543152,-0.000024,-1.871999,-0.000071,0.602269,0.785287,0.000837,-0.543616,-0.000096,-1.873178,-0.000258,0.604146,0.785043,0.000525,0.072727,-0.000125,0.139371,-0.000159,-0.282144,-0.000404,-1.405581,-6.182668,-0.416564,16.527910,0.889959,0.236078,0.232217,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.629000,0.000234,-0.543081,-0.000024,-1.871856,-0.000071,0.601984,0.785287,0.000837,-0.543553,-0.000096,-1.873036,-0.000261,0.603867,0.785042,0.000350,0.066962,-0.000083,0.136213,-0.000309,-0.280319,-0.000269,-1.405581,-6.131094,-0.416564,16.527910,0.895452,0.190301,0.232217,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.630000,0.000234,-0.543010,-0.000024,-1.871714,-0.000071,0.601699,0.785287,0.000834,-0.543486,-0.000094,-1.872897,-0.000261,0.603595,0.785041,-0.000880,0.067258,0.000594,0.135910,0.000234,-0.279918,-0.001434,-1.357973,-6.131094,-0.444335,16.527910,0.883550,0.150933,0.266091,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.631000,0.000234,-0.542938,-0.000024,-1.871571,-0.000071,0.601414,0.785287,0.000835,-0.543424,-0.000095,-1.872761,-0.000262,0.603309,0.785047,-0.000030,0.064987,-0.000254,0.138842,-0.000284,-0.280474,0.000773,-1.381777,-6.027944,-0.416564,16.527910,0.895452,0.137201,0.219399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.632000,0.000234,-0.542867,-0.000024,-1.871428,-0.000071,0.601128,0.785288,0.000835,-0.543357,-0.000095,-1.872624,-0.000262,0.603018,0.785048,-0.000020,0.061581,-0.000169,0.138010,0.000014,-0.281701,0.000515,-1.381777,-5.976369,-0.416564,16.555681,0.889959,0.196710,0.219399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.633000,0.000234,-0.542796,-0.000024,-1.871286,-0.000071,0.600843,0.785288,0.000837,-0.543294,-0.000097,-1.872480,-0.000259,0.602731,0.785046,0.000543,0.061321,-0.000670,0.141303,0.000009,-0.283216,0.000852,-1.405581,-5.877187,-0.392760,16.555681,0.889959,0.229669,0.205666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.634000,0.000234,-0.542725,-0.000024,-1.871143,-0.000071,0.600558,0.785288,0.000839,-0.543224,-0.000093,-1.872341,-0.000263,0.602447,0.785049,0.000362,0.063696,0.000760,0.142178,-0.000638,-0.282759,0.000806,-1.405581,-5.877187,-0.444335,16.631060,0.907354,0.236078,0.199258,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.635000,0.000234,-0.542653,-0.000024,-1.871001,-0.000071,0.600273,0.785288,0.000836,-0.543156,-0.000099,-1.872199,-0.000260,0.602162,0.785048,-0.000315,0.064544,-0.000700,0.141304,-0.000222,-0.281934,-0.000209,-1.381777,-5.849416,-0.392760,16.631060,0.901861,0.256219,0.219399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.636000,0.000234,-0.542582,-0.000024,-1.870858,-0.000071,0.599988,0.785288,0.000839,-0.543080,-0.000096,-1.872058,-0.000258,0.601874,0.785048,0.000903,0.067951,0.000090,0.136280,0.000089,-0.279195,-0.000139,-1.429384,-5.952566,-0.416564,16.654863,0.895452,0.301995,0.219399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.637000,0.000234,-0.542511,-0.000024,-1.870715,-0.000071,0.599703,0.785288,0.000841,-0.543011,-0.000096,-1.871917,-0.000260,0.601589,0.785043,0.001252,0.065915,0.000060,0.137574,0.000263,-0.278646,-0.000568,-1.457155,-6.004140,-0.416564,16.631060,0.889959,0.322137,0.232217,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.638000,0.000233,-0.542440,-0.000024,-1.870573,-0.000071,0.599418,0.785288,0.000835,-0.542939,-0.000095,-1.871782,-0.000259,0.601315,0.785048,-0.000929,0.067761,0.000040,0.135129,-0.000028,-0.273040,0.000334,-1.381777,-6.055715,-0.416564,16.706438,0.895452,0.269037,0.212990,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.639000,0.000233,-0.542369,-0.000024,-1.870430,-0.000071,0.599133,0.785288,0.000837,-0.542873,-0.000095,-1.871638,-0.000261,0.601036,0.785044,-0.000062,0.067312,0.000027,0.139916,-0.000019,-0.267597,-0.000015,-1.405581,-6.027944,-0.416564,16.682634,0.895452,0.190301,0.219399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.640000,0.000233,-0.542298,-0.000024,-1.870288,-0.000071,0.598848,0.785288,0.000839,-0.542806,-0.000093,-1.871494,-0.000259,0.600757,0.785047,-0.000042,0.063737,0.000667,0.138354,-0.000012,-0.268895,-0.000010,-1.405581,-6.004140,-0.444335,16.706438,0.895452,0.170160,0.219399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.641000,0.000233,-0.542226,-0.000024,-1.870145,-0.000070,0.598563,0.785288,0.000834,-0.542743,-0.000099,-1.871350,-0.000259,0.600472,0.785044,-0.001141,0.062748,-0.001318,0.139000,0.000873,-0.273348,-0.000244,-1.357973,-5.900991,-0.368957,16.682634,0.871648,0.190301,0.225808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.642000,0.000233,-0.542155,-0.000024,-1.870003,-0.000070,0.598278,0.785288,0.000835,-0.542679,-0.000097,-1.871207,-0.000257,0.600184,0.785044,-0.000204,0.064047,-0.000322,0.140961,0.000345,-0.270146,-0.000671,-1.381777,-5.877187,-0.392760,16.603289,0.878057,0.210443,0.239541,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.643000,0.000233,-0.542084,-0.000024,-1.869861,-0.000070,0.597994,0.785288,0.000836,-0.542614,-0.000093,-1.871070,-0.000257,0.599903,0.785045,-0.000693,0.064639,0.000992,0.139296,-0.000211,-0.273542,-0.000448,-1.357973,-5.849416,-0.444335,16.631060,0.889959,0.216851,0.239541,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.644000,0.000233,-0.542013,-0.000024,-1.869718,-0.000070,0.597709,0.785288,0.000838,-0.542543,-0.000101,-1.870923,-0.000256,0.599610,0.785046,0.000652,0.066851,-0.001102,0.144610,0.000097,-0.278444,-0.000298,-1.405581,-5.900991,-0.368957,16.527910,0.883550,0.282769,0.239541,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.645000,0.000233,-0.541942,-0.000024,-1.869576,-0.000070,0.597424,0.785288,0.000837,-0.542475,-0.000096,-1.870779,-0.000259,0.599324,0.785049,0.000434,0.066279,0.000379,0.144276,-0.000817,-0.275030,0.000784,-1.405581,-5.849416,-0.416564,16.603289,0.907354,0.334954,0.212990,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.646000,0.000233,-0.541871,-0.000024,-1.869433,-0.000070,0.597139,0.785288,0.000837,-0.542405,-0.000094,-1.870633,-0.000260,0.599048,0.785046,0.000290,0.070638,0.000902,0.141876,-0.000986,-0.275908,0.000794,-1.405581,-5.849416,-0.444335,16.631060,0.919256,0.309320,0.205666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
